match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_challengeLost,stat_totalContest,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_lastManTackle,stat_wonTackle,stat_fouls,captain,stat_wasFouled,stat_dispossessed,stat_onTargetScoringAttempt,player_firstName,player_lastName,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_goals,stat_unsuccessfulTouch,stat_keyPass,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAGoal,stat_hitWoodwork,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
11407347,home,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199.0,819,M,76132,EUR,643334400,F,11,11,False,23.0,9.0,1.0,1.0,2.0,4.0,7.0,19.0,9.0,12.0,15.0,13.0,4.0,2.0,,,,,,,88.0,32.0,6.8,16.0,0.0,0.0,0.0477496,0,,1.0,,,,,,,,5.0,,1.0,,,,,,,,,2.0,,,,,,,,,
11407347,home,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180.0,300,M,32040,EUR,688348800,D,5,5,True,9.0,4.0,3.0,1.0,,1.0,4.0,9.0,,1.0,2.0,1.0,3.0,2.0,,,,,,,27.0,22.0,6.5,10.0,0.0,0.0,0.0017281,0,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,
11407347,home,Hellas Verona,Suat Serdar,suat-serdar,S. Serdar,M,8,183.0,687,M,800408,EUR,860716800,M,25,25,True,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,2.0,2.0,1.0,,,,,,,27.0,7.0,6.7,1.0,0.0,0.0,0.00256479,0,,,,,,,2.0,,2.0,,,,1.0,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182.0,985,M,284363,EUR,864172800,F,99,99,True,5.0,3.0,,,2.0,2.0,1.0,4.0,3.0,,5.0,1.0,,,,,,,,,19.0,12.0,6.3,7.0,0.0,0.0,0.0002755,0,,1.0,,,,,,,,,,1.0,1.0,,,,,1.0,,,3.0,,,,,,,,,
11407347,home,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184.0,174,M,126236,EUR,693273600,M,20,20,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,,16.0,3.0,6.5,,0.0,0.0,0.00136846,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182.0,263,M,826003,EUR,921542400,F,77,77,True,3.0,2.0,,,1.0,1.0,1.0,2.0,2.0,,6.0,2.0,,1.0,,,,,,,16.0,8.0,6.5,4.0,0.0,0.0,0.00105934,0,,1.0,1.0,,,,1.0,,1.0,1.0,,,2.0,,,,,,,,1.0,,1.0,,,,,,,
11407347,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195.0,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185.0,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189.0,503,M,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192.0,1399,M,1050692,EUR,1072569600,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185.0,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Joselito Gómez,joselito-gomez,J. Gómez,M,4,184.0,70,M,1154191,EUR,1076284800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Nicola Patanè,nicola-patane,N. Patanè,M,28,,39,M,1143340,EUR,1080000000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,home,Hellas Verona,Alphadjo Cissè,alphadjo-cisse,A. Cissè,M,80,181.0,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Rui Patrício,rui-patricio,R. Patrício,G,,190.0,3199,M,17737,EUR,571881600,G,1,1,False,22.0,19.0,7.0,4.0,18.0,19.0,1.0,3.0,,,,,,6.0,,,1.0,,,,90.0,27.0,5.7,3.0,0.0,0.0,0.00016375,0,-0.7306,,,,,,,,,,,,,,,,,,,,,,,,rpatricio1,1.0,,,,
11407347,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,75.0,65.0,5.0,2.0,43.0,45.0,22.0,30.0,6.0,5.0,7.0,9.0,1.0,2.0,,,,,,,90.0,85.0,7.3,11.0,0.0632,0.1655,0.0758608,2,,,,,1.0,,,,,1.0,,4.0,,2.0,,,,,,,,1.0,,,,,,,,
11407347,away,Roma,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1660,M,47741,EUR,627696000,D,6,6,False,82.0,72.0,5.0,3.0,57.0,63.0,15.0,19.0,3.0,9.0,5.0,10.0,1.0,5.0,,,,,,,90.0,88.0,6.7,10.0,0.0,0.0,0.0102594,0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Diego Llorente,diego-llorente,D. Llorente,D,3,185.0,1146,M,305278,EUR,745459200,D,14,14,False,35.0,32.0,3.0,1.0,22.0,22.0,10.0,13.0,2.0,,3.0,3.0,,1.0,,,,,,,45.0,40.0,6.5,5.0,0.0,0.0,0.006706,0,,,1.0,,,,2.0,,2.0,,,1.0,,,,,,,,,1.0,,,,,,,,,
11407347,away,Roma,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186.0,1609,M,921789,EUR,868579200,M,43,43,False,13.0,10.0,,,5.0,6.0,6.0,9.0,1.0,1.0,3.0,5.0,,1.0,,,,,,,45.0,30.0,6.8,10.0,0.0,0.0,0.107404,0,,1.0,2.0,,,,2.0,,,,,,1.0,,,,,2.0,1.0,,,2.0,2.0,,,,,,,
11407347,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,M,7,7,False,33.0,25.0,2.0,,8.0,8.0,20.0,35.0,2.0,,3.0,7.0,1.0,4.0,,,,,,,90.0,62.0,7.9,17.0,0.3466,0.0,0.158105,6,,,3.0,2.0,,1.0,4.0,,2.0,1.0,True,,,,,,,10.0,3.0,,2.0,4.0,3.0,4.0,lorepelle7,,1.0,,,
11407347,away,Roma,Leandro Paredes,leandro-paredes,L. Paredes,M,5,180.0,25603,M,255389,EUR,772848000,M,16,16,False,30.0,28.0,1.0,1.0,11.0,13.0,17.0,17.0,,1.0,2.0,5.0,1.0,1.0,,,,,,,45.0,37.0,6.8,2.0,0.1453,0.0,0.0305675,2,,2.0,,,,,3.0,,1.0,,,1.0,,,,,,,,,,,,2.0,LeoParedes,,,,,
11407347,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,57.0,48.0,6.0,2.0,14.0,17.0,34.0,42.0,6.0,4.0,14.0,4.0,,6.0,,,,,,,90.0,72.0,7.3,16.0,0.0941,0.0,0.331303,4,,1.0,,,,1.0,,,,4.0,,,3.0,,,,,2.0,,,1.0,5.0,,4.0,,,1.0,1.0,,
11407347,away,Roma,Nicola Zalewski,nicola-zalewski,N. Zalewski,M,59,175.0,16244,M,984184,EUR,1011744000,M,59,59,False,21.0,16.0,4.0,2.0,11.0,11.0,5.0,11.0,,1.0,1.0,5.0,,3.0,,,,,,,51.0,32.0,6.8,8.0,0.1064,0.0,0.0476432,2,,,1.0,2.0,,,1.0,,1.0,1.0,,2.0,,,,,,1.0,,,1.0,,1.0,,nico_zale,,,,,
11407347,away,Roma,Paulo Dybala,paulo-dybala,P. Dybala,F,21,177.0,117714,M,256219,EUR,753321600,F,21,21,False,28.0,26.0,1.0,1.0,6.0,7.0,21.0,27.0,1.0,1.0,2.0,3.0,,2.0,,,,,,,68.0,40.0,6.7,8.0,0.0853,0.0972,0.116803,2,,,1.0,,,,,,,1.0,,1.0,1.0,2.0,,,,6.0,1.0,,,1.0,1.0,,LaJoya,,,,1.0,1.0
11407347,away,Roma,Andrea Belotti,andrea-belotti,A. Belotti,F,19,181.0,3521,M,220223,EUR,756345600,F,11,11,False,19.0,17.0,,,9.0,9.0,8.0,10.0,,3.0,4.0,8.0,,2.0,,,,,,,90.0,36.0,6.8,9.0,0.1797,0.2656,0.0476992,2,,,1.0,,,,1.0,,1.0,1.0,,3.0,3.0,1.0,,,,,,,4.0,1.0,1.0,1.0,gallobelotti,,,,1.0,2.0
11407347,away,Roma,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185.0,3729,M,148899,EUR,733017600,D,37,37,True,24.0,22.0,2.0,2.0,13.0,13.0,9.0,16.0,,2.0,1.0,4.0,1.0,3.0,,,,,,,45.0,42.0,7.0,7.0,0.0,0.0,0.0326928,0,,,1.0,,,,1.0,,,1.0,,,,,,,,5.0,,,,1.0,1.0,,,,,,,
11407347,away,Roma,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14575,M,846081,EUR,899164800,M,22,22,True,15.0,11.0,1.0,,7.0,9.0,5.0,7.0,,,3.0,3.0,,5.0,,,,,,,45.0,26.0,7.3,7.0,0.5196,0.9051,0.0304265,2,,,,,,,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,houssem_aouar,,,,,
11407347,away,Roma,Stephan El Shaarawy,stephan-el-shaarawy,S. El Shaarawy,F,22,178.0,5712,M,45925,EUR,720144000,F,92,92,True,14.0,13.0,,,4.0,4.0,9.0,11.0,,,1.0,5.0,,2.0,,,,,,,45.0,22.0,7.3,3.0,0.0812,0.2004,0.0583125,1,,,3.0,,,,1.0,,1.0,,,2.0,,1.0,,,,1.0,,,,2.0,2.0,,stewel92,,,,,
11407347,away,Roma,Rick Karsdorp,rick-karsdorp,R. Karsdorp,D,,182.0,705,M,363792,EUR,792460800,D,2,2,True,22.0,21.0,1.0,1.0,9.0,9.0,12.0,15.0,,,1.0,,,3.0,,,,,,,39.0,27.0,6.6,4.0,0.0,0.0,0.0392545,0,,1.0,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,
11407347,away,Roma,Ola Solbakken,ola-solbakken,O. Solbakken,F,9,186.0,648,M,920744,EUR,905126400,F,18,18,True,7.0,6.0,2.0,1.0,2.0,3.0,4.0,5.0,2.0,,2.0,1.0,,1.0,,,,,,,22.0,9.0,6.6,2.0,0.0,0.0,0.00454802,0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,
11407347,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Pietro Boer,pietro-boer,P. Boer,G,23,195.0,243,M,1008563,EUR,1021161600,G,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,evanndicka,,,,,
11407347,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Edoardo Bove,edoardo-bove,E. Bove,M,15,181.0,2073,M,986352,EUR,1021507200,M,52,52,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Riccardo Pagano,pagano-riccardo,R. Pagano,M,8,175.0,302,M,1105138,EUR,1101600000,M,60,60,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407347,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
