match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,player_sofascoreId,stat_aerialLost,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_challengeLost,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalsPrevented,stat_errorLeadToAShot
12764106,home,AFC Ajax,Mika Godts,mika-godts,M. Godts,F,11,176,3970,M,1149146,EUR,1118102400,F,11,11,False,16.0,14.0,1.0,,0.0,4.0,4.0,10.0,13.0,2.0,,,,81.0,31.0,8.6,7.0,0.0210416,3,1.0,3.0,2.0,,1.0,1.0,,1.0,,,4.0,0.8408,,Mika Godts,,,,,1.0,2.0,,,1.0,,,3.0,,2.0,,1.6112,,,,,,,
12764106,home,AFC Ajax,Branco van den Boomen,branco-van-den-boomen,B. van den Boomen,M,8,190,1191,M,190883,EUR,806284800,M,21,21,True,14.0,14.0,3.0,3.0,0.0,3.0,3.0,11.0,11.0,,,,,24.0,19.0,6.6,1.0,0.00719619,2,,2.0,1.0,1.0,,,,,,1.0,,0.3331,,,,,,1.0,,,,,1.0,1.0,2.0,,,,,,,,,,,,
12764106,home,AFC Ajax,Kristian Hlynsson,hlynsson-kristian,K. Hlynsson,M,14,176,997,M,1160026,EUR,1074816000,M,38,38,True,9.0,7.0,,,0.0,2.0,3.0,5.0,6.0,2.0,,,,24.0,17.0,6.6,3.0,0.00585626,3,,3.0,2.0,,,,1.0,,,2.0,1.0,0.2038,,,,,,2.0,,1.0,,,2.0,1.0,,2.0,,,,0.7588,,,,,,,
12764106,home,AFC Ajax,Wout Weghorst,wout-weghorst,W. Weghorst,F,25,197,6763,M,252215,EUR,713145600,F,25,25,True,7.0,5.0,1.0,1.0,0.0,2.0,2.0,3.0,5.0,2.0,,,,20.0,9.0,6.8,2.0,0.0014798,0,,,2.0,,,,,,,1.0,,,1.0,,,wout.weghorst,,1.0,1.0,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Christian Rasmussen,kjelder-rasmussen-christian,C. Rasmussen,F,10,184,577,M,996989,EUR,1042934400,F,29,29,True,10.0,7.0,1.0,1.0,0.0,2.0,2.0,5.0,8.0,,,,,19.0,15.0,7.4,4.0,0.0719653,1,,1.0,3.0,,3.0,2.0,1.0,,,,,0.018,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Chuba Akpom,chuba-akpom,C. Akpom,F,29,186,1666,M,190867,EUR,813196800,F,10,10,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,9.0,4.0,6.6,1.0,0.00080115,0,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Jay Gorter,jay-gorter,J. Gorter,G,1,190,471,M,981603,EUR,959644800,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,933,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Owen Wijndal,owen-wijndal,O. Wijndal,D,5,174,795,M,836673,EUR,943747200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Ahmetcan Kaplan,ahmetcan-kaplan,A. Kaplan,D,4,189,1604,M,1064177,EUR,1042675200,D,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Daniele Rugani,daniele-rugani,D. Rugani,D,24,188,2113,M,139273,EUR,775440000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Benjamin Tahirović,benjamin-tahirovic,B. Tahirović,M,8,191,1909,M,1102659,EUR,1046649600,M,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,home,AFC Ajax,Jaydon Banel,jaydon-banel,J. Banel,F,34,172,552,M,1142573,EUR,1098144000,F,49,49,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Mert Günok,mert-gunok,M. Günok,G,34,196,4070,M,39573,EUR,604713600,G,34,34,False,30.0,15.0,20.0,6.0,0.0,12.0,15.0,3.0,15.0,10.0,,1.0,1.0,90.0,44.0,7.0,15.0,0.00060072,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,True,,,5.0,5.0,-0.1723,
12764106,away,Beşiktaş JK,Jonas Svensson,jonas-svensson,J. Svensson,D,71,170,1475,M,98199,EUR,731376000,D,2,2,False,52.0,45.0,4.0,1.0,0.0,24.0,28.0,21.0,24.0,1.0,,,,90.0,66.0,6.3,7.0,0.0214549,0,,3.0,2.0,,,,,6.0,4.0,,,,,,,,1.0,,2.0,2.0,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Gabriel Paulista,gabriel-paulista,G. Paulista,D,3,187,5352,M,124737,EUR,659577600,D,3,3,False,74.0,67.0,8.0,5.0,0.0,38.0,41.0,29.0,33.0,2.0,,,,90.0,90.0,6.4,11.0,0.0326304,0,,4.0,6.0,1.0,1.0,,,6.0,1.0,3.0,2.0,,1.0,,,,,,,2.0,3.0,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Felix Uduokhai,felix-uduokhai,F. Uduokhai,D,14,193,1725,M,792142,EUR,873763200,D,14,14,False,55.0,50.0,3.0,,0.0,31.0,36.0,19.0,19.0,3.0,,,,90.0,65.0,5.9,5.0,0.0142222,0,,2.0,2.0,,,,,4.0,2.0,1.0,,,,,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,2.0
12764106,away,Beşiktaş JK,Arthur Masuaku,arthur-masuaku,A. Masuaku,D,27,179,10350,M,174975,EUR,752630400,D,26,26,False,49.0,41.0,3.0,2.0,0.0,17.0,21.0,24.0,34.0,4.0,,,,90.0,75.0,5.9,19.0,0.0142312,0,6.0,7.0,1.0,1.0,2.0,,,,2.0,,2.0,,1.0,,,masuaku26,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Jean Onana,jean-onana,J. Onana,M,14,189,1392,M,978301,EUR,947289600,M,71,71,False,46.0,43.0,3.0,1.0,0.0,24.0,25.0,19.0,21.0,3.0,,,,64.0,50.0,6.3,4.0,0.0136169,0,,3.0,2.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,,3.0,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Mutassim Al-Musrati,mutassim-al-musrati,M. Al-Musrati,M,73,189,2806,M,868958,EUR,828748800,M,6,6,False,63.0,57.0,5.0,4.0,0.0,28.0,32.0,29.0,31.0,7.0,,,,82.0,69.0,6.9,7.0,0.452608,1,,1.0,2.0,1.0,,,,,1.0,2.0,,0.0332,1.0,,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Milot Rashica,milot-rashica,M. Rashica,M,7,177,3712,M,800411,EUR,835920000,M,7,7,False,14.0,12.0,1.0,1.0,0.0,7.0,7.0,5.0,10.0,2.0,,,,84.0,29.0,6.0,10.0,0.0095706,0,3.0,7.0,4.0,1.0,3.0,1.0,,1.0,,,1.0,,,,,MRashica,1.0,,3.0,,,,3.0,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Gedson Fernandes,gedson-fernandes,G. Fernandes,M,83,184,5232,M,862055,EUR,915840000,M,83,83,False,35.0,31.0,2.0,1.0,0.0,10.0,11.0,21.0,25.0,7.0,,,,90.0,49.0,6.7,7.0,0.261637,0,1.0,3.0,6.0,,3.0,1.0,,2.0,,3.0,,,,,,gedson_83,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Rafa Silva,rafa-silva,R. Silva,M,27,170,17005,M,252577,EUR,737596800,M,27,27,False,24.0,22.0,1.0,1.0,0.0,7.0,7.0,16.0,20.0,3.0,,,,64.0,37.0,6.5,7.0,0.0623834,0,3.0,1.0,3.0,,1.0,,,,,1.0,,,,,,Rafa_Silva,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,
12764106,away,Beşiktaş JK,Mustafa Hekimoğlu,mustafa-hekimoglu,M. Hekimoğlu,F,91,186,3037,M,1524303,EUR,1177200000,F,91,91,False,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,,,,45.0,12.0,6.6,4.0,0.00127903,2,,2.0,2.0,1.0,,,1.0,,,,2.0,0.403,,Mustafa Hekimoglu,,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,14969,M,45923,EUR,635472000,F,17,17,True,18.0,16.0,1.0,1.0,0.0,9.0,10.0,7.0,8.0,,,,,45.0,25.0,6.5,6.0,0.00998668,1,,4.0,2.0,3.0,1.0,1.0,1.0,1.0,,,1.0,0.0664,,,,ciroimmobile17,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,
12764106,away,Beşiktaş JK,Cher Ndour,ndour-cher,C. Ndour,M,27,190,2165,M,1114422,EUR,1090886400,M,73,73,True,19.0,18.0,1.0,1.0,0.0,5.0,5.0,13.0,14.0,3.0,,,,26.0,28.0,7.2,1.0,0.0173333,2,,,4.0,,1.0,1.0,,,2.0,1.0,,0.0979,,,,,,1.0,1.0,,1.0,,,,2.0,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Semih Kılıçsoy,semih-kilicsoy,S. Kilicsoy,F,9,178,11924,M,1142606,EUR,1124064000,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,26.0,5.0,6.4,4.0,,0,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,semihkilicsoy9,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Salih Uçan,salih-ucan,S. Uçan,M,8,182,1367,M,135695,EUR,757814400,M,8,8,True,15.0,13.0,1.0,1.0,0.0,6.0,6.0,8.0,10.0,2.0,,,,8.0,17.0,7.0,2.0,0.0856991,0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,
12764106,away,Beşiktaş JK,Can Keleş,can-keles,C. Keleş,F,70,180,519,M,918408,EUR,999388800,F,77,77,True,3.0,3.0,,,0.0,,,3.0,5.0,,,,,10.0,5.0,6.6,2.0,0.0019472,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Ersin Destanoğlu,ersin-destanoglu,E. Destanoğlu,G,30,195,1609,M,913656,EUR,978307200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Onur Bulut,onur-bulut,O. Bulut,D,6,179,562,M,142494,EUR,766454400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Tayyip Talha Sanuç,tayyip-talha-sanuc,T. T. Sanuç,D,23,188,911,M,851909,EUR,945388800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Emirhan Topçu,emirhan-topcu,E. Topçu,D,53,188,2617,M,895009,EUR,971222400,D,53,53,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,João Mário,joao-mario,J. Mário,M,10,179,3772,M,97001,EUR,727401600,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,JoaoMario,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Bakhtiyar Zaynutdinov,bakhtiyar-zaynutdinov,B. Zaynutdinov,M,19,183,3645,M,887382,EUR,891475200,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764106,away,Beşiktaş JK,Ernest Muçi,ernest-muci,E. Muçi,M,10,180,5691,M,924670,EUR,984960000,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,ernest_muci,,,,,,,,,,,,,,,,,,,,,
