match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalOffside,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,player_sofascoreId,stat_challengeLost,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,captain,stat_dispossessed,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_goodHighClaim,stat_outfielderBlock
12448375,home,Feyenoord,Anis Hadj Moussa,,,anis-hadj-moussa,A. H. Moussa,F,23,176,22233,M,1218066,EUR,1013385600,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,hadj.a20,,,,,,,,,,,
12448375,home,Feyenoord,Luka Ivanušec,,,luka-ivanusec,L. Ivanušec,F,18,175,3285,M,822462,EUR,912038400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,LukaIvanusec,,,,,,,,,,,
12448375,away,FC Twente,Lars Unnerstall,,,lars-unnerstall,L. Unnerstall,G,1,198,265,M,94835,EUR,648432000,G,1,1,False,49.0,36.0,19.0,7.0,0.0,31.0,35.0,5.0,14.0,,,6.0,,,,,,90.0,53.0,5.5,14.0,0.00397661,0,-0.9998,,,,,,,,,1.0,,,,,,,,,,,,,,,True,,,1.0,1.0,
12448375,away,FC Twente,Bart van Rooij,,,bart-van-rooij,B. v. Rooij,D,28,174,343,M,946506,EUR,990835200,D,28,28,False,48.0,37.0,6.0,2.0,0.0,23.0,27.0,15.0,23.0,1.0,4.0,4.0,1.0,,,,,90.0,75.0,6.3,18.0,0.056535,0,,2.0,1.0,6.0,2.0,,,,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,,,
12448375,away,FC Twente,Mees Hilgers,,,mees-hilgers,M. Hilgers,D,2,185,8875,M,1014288,EUR,989712000,D,2,2,False,69.0,60.0,5.0,1.0,0.0,48.0,53.0,12.0,16.0,4.0,,4.0,,,,,,90.0,80.0,6.4,12.0,0.00692316,0,,,,5.0,1.0,,,4.0,3.0,1.0,3.0,,,,,,,,meeshilgerss,1.0,,,,,,,,,,
12448375,away,FC Twente,Max Bruns,Max Bruns,,max-bruns,M. Bruns,D,38,186,104,M,1091627,EUR,1036540800,D,38,38,False,76.0,66.0,7.0,,0.0,56.0,57.0,10.0,19.0,8.0,,7.0,2.0,,,,,84.0,86.0,7.0,10.0,0.00431825,0,,,1.0,2.0,,,4.0,3.0,2.0,,1.0,3.0,,,,,,,,,,,,,,,,,,1.0
12448375,away,FC Twente,Anass Salah-Eddine,,,anass-salah-eddine,A. Salah-Eddine,D,2,179,6705,M,961684,EUR,1011312000,D,34,34,False,33.0,25.0,3.0,2.0,0.0,18.0,23.0,7.0,11.0,2.0,,2.0,,,,,,65.0,46.0,6.5,12.0,0.00592873,0,,1.0,1.0,4.0,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,,1.0,,,,
12448375,away,FC Twente,Youri Regeer,,,youri-regeer,Y. Regeer,M,6,177,742,M,996940,EUR,1061164800,M,8,8,False,28.0,25.0,2.0,1.0,0.0,15.0,16.0,11.0,13.0,4.0,1.0,4.0,1.0,,,,,84.0,42.0,6.6,6.0,0.0220628,0,,1.0,,3.0,,,3.0,2.0,,3.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,
12448375,away,FC Twente,Michel Vlap,,,michel-vlap,M. Vlap,M,14,189,423,M,798181,EUR,865209600,M,18,18,False,45.0,42.0,3.0,2.0,0.0,21.0,22.0,22.0,25.0,1.0,1.0,3.0,,,,,,74.0,52.0,7.0,5.0,0.102579,0,,2.0,1.0,3.0,1.0,1.0,1.0,,,1.0,,,,3.0,1.0,,,,,2.0,,,,,,,,,,
12448375,away,FC Twente,Daan Rots,,,daan-rots,D. Rots,M,11,179,509,M,1048430,EUR,996019200,M,11,11,False,16.0,13.0,1.0,1.0,0.0,4.0,5.0,9.0,11.0,4.0,1.0,1.0,1.0,,,,,64.0,28.0,6.9,5.0,0.0108584,4,,,2.0,3.0,1.0,1.0,,,,2.0,,2.0,,,,,2.0,0.5653,,1.0,2.0,,0.5789,,,,1.0,,,
12448375,away,FC Twente,Sem Steijn,,,sem-steijn,S. Steijn,M,14,173,3417,M,944467,EUR,1005523200,M,14,14,False,28.0,23.0,3.0,2.0,0.0,18.0,19.0,6.0,10.0,2.0,,5.0,,,,,,90.0,32.0,7.1,5.0,0.0289291,2,,1.0,,4.0,,,,1.0,,,4.0,1.0,,,1.0,,,0.2148,,,2.0,1.0,0.5814,,,,,,,
12448375,away,FC Twente,Mitchell van Bergen,,,mitchell-van-bergen,M. v. Bergen,F,7,170,248,M,827662,EUR,935712000,M,7,7,False,13.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,12.0,2.0,,4.0,1.0,,,,,90.0,25.0,6.1,14.0,0.0234145,0,,3.0,,5.0,6.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Sam Lammers,,,sam-lammers,S. Lammers,F,10,191,842,M,804901,EUR,862358400,F,10,10,False,13.0,7.0,,,0.0,2.0,5.0,5.0,9.0,6.0,,1.0,2.0,,,,,90.0,28.0,7.0,13.0,0.0169106,1,,1.0,4.0,8.0,1.0,,,,,5.0,2.0,4.0,,1.0,,1.0,,0.038,,1.0,1.0,,0.0463,,,,,,,
12448375,away,FC Twente,Sayfallah Ltaief,,,sayfallah-ltaief,S. Ltaief,M,47,180,1619,M,1032926,EUR,956361600,M,30,30,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,,,,26.0,6.0,6.7,1.0,0.00115747,0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Bas Kuipers,,,bas-kuipers,B. Kuipers,D,25,180,146,M,339879,EUR,777081600,D,5,5,True,14.0,11.0,1.0,,1.0,10.0,13.0,4.0,4.0,1.0,1.0,,,,,,,25.0,23.0,7.0,4.0,0.0587236,0,,3.0,1.0,2.0,,,2.0,,,1.0,1.0,1.0,,2.0,3.0,,,,,,,,,,,,,,,
12448375,away,FC Twente,Carel Eiting,,,carel-eiting,C. Eiting,M,6,178,347,M,803025,EUR,887155200,M,6,6,True,15.0,7.0,2.0,,0.0,5.0,10.0,2.0,6.0,5.0,,1.0,2.0,,,,,16.0,21.0,6.6,10.0,0.0023583,0,,1.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,1.0,,,,,,,,,,
12448375,away,FC Twente,Gijs Besselink,,,besselink-gijs,G. Besselink,M,6,180,105,M,1440801,EUR,1087344000,M,41,41,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,,,,13.0,2.0,6.3,1.0,4.198e-05,0,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Mathias Kjølø,,,mathias-kjolo,M. Kjølø,M,4,174,167,M,966546,EUR,993600000,M,4,4,True,4.0,1.0,1.0,,0.0,1.0,1.0,,3.0,,,,,,,,,13.0,4.0,6.4,3.0,5.58e-06,0,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Przemysław Tytoń,,,przemyslaw-tyton,P. Tytoń,G,22,195,453,M,27691,EUR,536716800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Issam El Maach,,,issam-el-maach,I. E. Maach,G,16,187,445,M,904775,EUR,949363200,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Alec Van Hoorenbeeck,,,alec-van-hoorenbeeck,A. V. Hoorenbeeck,D,18,187,120,M,974203,EUR,914976000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Gustaf Lagerbielke,,,gustaf-lagerbielke,G. Lagerbielke,D,14,193,475,M,965263,EUR,955324800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Julien Mesbahi,Juliën Mesbahi,,mesbahi-julien,J. Mesbahi,D,24,181,459,M,1470014,EUR,1138665600,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12448375,away,FC Twente,Mats Rots,,,mats-rots,M. Rots,D,39,185,370,M,1387012,EUR,1142035200,D,39,39,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
