match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_fouls,stat_totalOffside,stat_aerialLost,stat_aerialWon,stat_unsuccessfulTouch,stat_lastManTackle,stat_outfielderBlock,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_goalAssist,stat_bigChanceCreated,captain,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goodHighClaim,player_sofascoreId
11407479,home,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,76132,EUR,643334400,F,11,11,False,13.0,8.0,,,1.0,1.0,7.0,13.0,1.0,,,57.0,16.0,6.7,6.0,0.00600029,0,,1.0,,1.0,4.0,,,,,,,,,,,,1.0,3.0,,,,1.0,,,,,,,,,True,,,,,
11407479,home,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,True,10.0,6.0,1.0,1.0,2.0,2.0,4.0,9.0,2.0,,,45.0,18.0,6.7,8.0,0.00113706,0,,1.0,,1.0,3.0,,1.0,,,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,856062,EUR,890006400,M,18,18,True,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,,,33.0,8.0,6.6,1.0,0.00135297,0,,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,795541,EUR,780019200,F,9,9,True,8.0,4.0,,,2.0,3.0,2.0,5.0,2.0,,,33.0,16.0,7.1,7.0,0.00082697,1,,,,4.0,4.0,,1.0,1.0,,2.0,,,,,,1.0,2.0,4.0,1.0,,,,,,,,0.8873,,,,,1.0,1.0,0.7976,,
11407479,home,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,1.0,1.0,,,,,1.0,1.0,,,,14.0,3.0,6.7,,0.00094692,0,,,,4.0,1.0,,,,,,,,,,,,4.0,,,,1.0,1.0,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,,,,,,,,,,,,9.0,1.0,6.5,,,0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,988037,EUR,978912000,D,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,989276,EUR,1021680000,D,3,3,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,1466543,EUR,1077148800,M,37,37,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Charlys,,,,,,,,,,,,
11407479,home,Hellas Verona,Riccardo Saponara,riccardo-saponara,R. Saponara,M,,184,174,M,126236,EUR,693273600,M,20,20,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,967510,EUR,993859200,F,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,home,Hellas Verona,Federico Bonazzoli,federico-bonazzoli,F. Bonazzoli,F,90,182,985,M,284363,EUR,864172800,F,99,99,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,36.0,31.0,13.0,8.0,28.0,28.0,3.0,8.0,11.0,,,90.0,45.0,6.9,5.0,0.00463258,0,-0.2024,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,
11407479,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,D,29,29,False,51.0,47.0,2.0,1.0,28.0,29.0,19.0,23.0,9.0,,,90.0,79.0,7.4,12.0,0.0146831,0,,1.0,,2.0,11.0,,1.0,3.0,3.0,1.0,,5.0,3.0,,,,1.0,,3.0,,,3.0,,,,,,,,,,,,,,
11407479,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,False,60.0,54.0,5.0,4.0,41.0,45.0,13.0,15.0,2.0,,,90.0,65.0,6.6,6.0,0.00742918,0,,,,6.0,2.0,,,,,1.0,,1.0,1.0,,1.0,,5.0,1.0,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,False,90.0,82.0,11.0,7.0,56.0,60.0,26.0,30.0,1.0,,,90.0,98.0,7.1,8.0,0.0518745,2,,,,4.0,6.0,,,,,2.0,,1.0,,,1.0,,3.0,3.0,,,,2.0,1.0,,,1.0,0.1845,1.0,,,,,,,,
11407479,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,24.0,22.0,1.0,,14.0,15.0,8.0,9.0,1.0,,,29.0,32.0,6.3,3.0,0.00430232,0,,,,2.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185,7016,M,852404,EUR,924048000,M,8,8,False,41.0,34.0,3.0,3.0,21.0,22.0,13.0,19.0,5.0,,,84.0,46.0,6.5,7.0,0.0368661,1,,,,3.0,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,0.0396,1.0,,,,,,,,MatteoGuendouzi
11407479,away,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179,2966,M,937324,EUR,1007424000,M,65,65,False,69.0,60.0,5.0,2.0,36.0,37.0,25.0,33.0,5.0,,,90.0,77.0,6.7,9.0,0.211099,0,,1.0,1.0,3.0,4.0,2.0,,,,1.0,,,,,,,1.0,3.0,,,,1.0,1.0,,,,,,,,,,,,,
11407479,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,74.0,56.0,9.0,4.0,22.0,26.0,36.0,56.0,6.0,,,90.0,94.0,6.8,32.0,0.242657,2,,8.0,2.0,4.0,1.0,,3.0,1.0,,,,1.0,1.0,,,,,,2.0,,,,2.0,,,,0.0291,1.0,,,,1.0,,0.2801,,
11407479,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,39.0,28.0,4.0,3.0,17.0,21.0,12.0,20.0,5.0,,,90.0,55.0,7.2,16.0,0.211638,2,,2.0,1.0,6.0,3.0,1.0,,2.0,,2.0,,1.0,,,3.0,,,1.0,1.0,,,1.0,2.0,,,2.0,0.0772,,1.0,1.0,,,,,,F_Andersoon
11407479,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,21.0,15.0,1.0,,6.0,7.0,9.0,14.0,2.0,,,71.0,35.0,6.9,9.0,0.0131178,2,,,,2.0,5.0,,1.0,1.0,,1.0,,1.0,,,,,,1.0,1.0,,1.0,3.0,1.0,,,,0.0798,1.0,,,True,1.0,,0.2283,,ciroimmobile17
11407479,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,37.0,27.0,,,17.0,21.0,10.0,17.0,7.0,,,71.0,58.0,7.6,18.0,0.0388722,1,,1.0,,8.0,10.0,,3.0,7.0,4.0,,,2.0,2.0,,2.0,1.0,,,1.0,,,4.0,1.0,,,,0.4036,,,,,1.0,1.0,0.9211,,
11407479,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,True,39.0,34.0,2.0,1.0,20.0,22.0,15.0,18.0,4.0,,,55.0,51.0,6.7,7.0,0.0706923,0,,1.0,1.0,1.0,2.0,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11407479,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,15.0,15.0,,,4.0,4.0,11.0,13.0,,,,19.0,22.0,6.9,5.0,0.0415854,2,,2.0,,1.0,,,1.0,,,,,,,,,,,,2.0,,,,1.0,,,1.0,0.0427,,,,,1.0,,0.0154,,Pedro
11407479,away,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179,10645,M,877013,EUR,907372800,F,19,19,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,,,19.0,10.0,6.8,3.0,0.00737093,1,,,,2.0,2.0,,1.0,,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,0.0669,,,,,1.0,,0.1548,,tatycastellanos11
11407479,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,6.0,4.0,,,1.0,1.0,3.0,9.0,1.0,,,12.0,11.0,6.7,6.0,0.00026655,0,,4.0,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Matías Vecino,matias-vecino,M. Vecino,M,15,187,1431,M,158615,EUR,682992000,M,5,5,True,6.0,3.0,1.0,,,,3.0,6.0,1.0,,,12.0,8.0,6.7,4.0,0.0103012,1,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,0.1021,,,,,,,,,
11407479,away,Lazio,Luigi Sepe,luigi-sepe,L. Sepe,G,,185,170,M,46714,EUR,673660800,G,33,33,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Fabio Ruggeri,ruggeri-fabio,F. Ruggeri,D,26,184,163,M,1165179,EUR,1102896000,D,46,46,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6890,M,794338,EUR,839203200,M,6,6,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kamadadaichi
11407479,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407479,away,Lazio,Diego González,diego-gonzalez,D. González,F,11,177,775,M,1106593,EUR,1041897600,F,22,22,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Diego González,,,,,,,,,,,,
11407479,away,Lazio,Saná Fernandes,sana-fernandes,S. Fernandes,F,77,165,365,M,1513787,EUR,1141948800,F,70,70,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
