match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_bigChanceMissed,stat_outfielderBlock,player_firstName,player_lastName,stat_wonContest,stat_dispossessed,stat_shotOffTarget,stat_wasFouled,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_keyPass,captain,stat_goalAssist,stat_totalOffside,stat_errorLeadToAGoal,stat_clearanceOffLine,stat_blockedScoringAttempt
11396306,away,VfB Stuttgart,Chris Führich,chris-fuhrich,C. Führich,M,10,178,1574,M,891510,EUR,884304000,F,27,27,False,38.0,34.0,1.0,1.0,8.0,10.0,26.0,30.0,,2.0,,,,,,76.0,55.0,7.5,11.0,0.102639,2,,2.0,,4.0,3.0,,5.0,1.0,1.0,,,,1.0,,0.2672,0.8781,,,,,,3.0,2.0,,,,,,1.0,,,,,,1.0
11396306,away,VfB Stuttgart,Deniz Undav,deniz-undav,D. Undav,F,26,179,7593,M,794298,EUR,837734400,F,26,26,False,25.0,19.0,1.0,1.0,6.0,6.0,13.0,19.0,,,,,,,,90.0,37.0,9.5,9.0,0.422231,5,,,1.0,3.0,4.0,,,3.0,1.0,,2.0,2.0,,,0.5854,0.6689,,,,,,,3.0,2.0,1.0,denizundav,,1.0,2.0,,2.0,,,,
11396306,away,VfB Stuttgart,Jamie Leweling,leweling-jamie,J. Leweling,M,18,184,1954,M,990201,EUR,983145600,F,18,18,True,8.0,7.0,,,3.0,3.0,4.0,5.0,,1.0,,,,,,14.0,12.0,7.0,2.0,0.00716996,2,,,,2.0,1.0,,,2.0,,,,,,,0.1963,0.5265,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,
11396306,away,VfB Stuttgart,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,5,5,True,27.0,24.0,1.0,1.0,8.0,10.0,17.0,18.0,1.0,1.0,,,,,,14.0,32.0,7.1,5.0,0.339432,0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,,1.0,1.0,2.0,,,,,,
11396306,away,VfB Stuttgart,Pascal Stenzel,pascal-stenzel,P. Stenzel,D,15,184,266,M,352562,EUR,827280000,D,15,15,True,10.0,9.0,1.0,,4.0,4.0,5.0,6.0,,1.0,,,,,,8.0,14.0,6.5,2.0,0.021245,0,,,,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Fabian Bredlow,fabian-bredlow,F. Bredlow,G,1,191,219,M,152463,EUR,794102400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Moussa Cissé,moussa-cisse,M. Cissé,D,29,177,93,M,1139245,EUR,1051488000,D,49,49,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Anrie Chase,anrie-chase,A. Chase,D,91,187,1193,M,1154597,EUR,1080086400,D,45,45,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Anrie Chase,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Samuele Di Benedetto,di-benedetto-samuele,S. d. Benedetto,M,8,175,94,M,1152502,EUR,1121472000,M,46,46,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Samuele di Benedetto,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Roberto Massimo,roberto-massimo,R. Massimo,M,15,180,142,M,911956,EUR,971308800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396306,away,VfB Stuttgart,Jovan Milošević,jovan-milosevic,J. Milošević,F,19,190,2131,M,1154491,EUR,1122768000,F,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jovan Milosevic,,,,,,,,,,,,,,,
