match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_errorLeadToAGoal,stat_accurateCross,stat_totalContest,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_goals,stat_fouls,stat_expectedGoalsOnTarget,player_sofascoreId,stat_wonContest,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_punches,stat_clearanceOffLine
12504647,home,Parma,Ange-Yoan Bonny,,,ange-yoan-bonny,A. Bonny,F,14,189,10665,M,1086223,EUR,1067040000,F,13,13,False,26.0,23.0,1.0,1.0,0.0,5.0,5.0,18.0,22.0,1.0,,,,90.0,50.0,7.6,10.0,0.147997,3,,,12.0,,14.0,7.0,,1.0,,,,1.0,,0.3031,1.0,2.0,4.0,3.0,1.0,,,3.0,,2.0,,,0.1841,,3.0,,,1.0,,
12504647,home,Parma,Anas Haj Mohamed,,,anas-haj-mohamed,A. H. Mohamed,F,21,174,1496,M,1155432,EUR,1111795200,F,61,61,True,13.0,10.0,1.0,,0.0,,,11.0,16.0,3.0,,,,69.0,30.0,7.0,11.0,0.183195,0,,,,,3.0,6.0,,,,,,2.0,1.0,,2.0,,3.0,2.0,3.0,,1.0,5.0,,,,,,,2.0,,,1.0,,
12504647,home,Parma,Mandela Keita,Mandela Keita,,mandela-keita,M. Keita,M,16,180,1230,M,1110136,EUR,1020988800,M,16,16,True,30.0,30.0,,,1.0,9.0,9.0,21.0,21.0,6.0,,,,45.0,38.0,6.7,3.0,0.0373018,0,,,,,2.0,2.0,,,,,,1.0,,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
12504647,home,Parma,Pontus Almqvist,,,pontus-almqvist,P. Almqvist,F,11,183,456,M,856065,EUR,931564800,F,11,11,True,19.0,16.0,,,0.0,3.0,3.0,13.0,16.0,2.0,,,,45.0,31.0,7.2,5.0,0.0448188,6,,,,,1.0,2.0,,2.0,,,,,,0.3273,,,1.0,,,,,3.0,2.0,2.0,,,0.1967,,2.0,,,,,
12504647,home,Parma,Antoine Hainaut,Antoine Hainaut,,antoine-hainaut,A. Hainaut,M,18,188,140,M,1394202,EUR,1013990400,M,20,20,True,22.0,17.0,2.0,,0.0,5.0,5.0,12.0,19.0,,,,,25.0,36.0,6.6,9.0,0.00774894,1,,,,2.0,1.0,2.0,,1.0,2.0,,,,,0.0275,,,1.0,,2.0,,,1.0,,,,,,,,,,,,
12504647,home,Parma,Adrian Benedyczak,,,benedyczak-adrian,A. Benedyczak,M,19,190,1431,M,928295,EUR,975024000,F,7,7,True,5.0,1.0,1.0,,0.0,,,1.0,5.0,,,,,13.0,7.0,6.5,5.0,0.0097502,0,,,2.0,2.0,3.0,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12504647,home,Parma,Edoardo Corvi,,,edoardo-corvi,E. Corvi,G,40,183,241,M,990411,EUR,985305600,G,40,40,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,home,Parma,Leandro Chichizola,,,leandro-chichizola,L. Chichizola,G,1,186,173,M,80532,EUR,638496000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,home,Parma,Woyo Coulibaly,,,woyo-coulibaly,W. Coulibaly,D,25,188,2728,M,989894,EUR,927158400,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,home,Parma,Nicolas Trabucchi,Nicolas Trabucchi,,nicolas-trabucchi,N. Trabucchi,D,63,185,78,M,1991608,EUR,1187308800,D,63,63,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,home,Parma,Valentin Mihăilă,,,valentin-mihaila,V. Mihăilă,M,7,177,3261,M,925242,EUR,949449600,F,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,home,Parma,Drissa Camara,,,drissa-camara,D. Camara,M,3,179,550,M,958167,EUR,1013990400,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Lorenzo Montipò,,,lorenzo-montipo,L. Montipò,G,1,191,564,M,253391,EUR,820454400,G,1,1,False,30.0,9.0,27.0,6.0,0.0,3.0,9.0,6.0,21.0,8.0,1.0,3.0,5.0,90.0,39.0,7.1,22.0,0.00172764,0,-0.3878,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,
12504647,away,Hellas Verona,Paweł Dawidowicz,,,pawel-dawidowicz,P. Dawidowicz,D,27,188,1744,M,288321,EUR,800928000,D,27,27,False,34.0,31.0,8.0,5.0,0.0,17.0,19.0,14.0,15.0,4.0,,,,90.0,53.0,7.0,7.0,0.00522386,1,,,1.0,1.0,4.0,3.0,,1.0,2.0,2.0,3.0,2.0,1.0,0.0409,,,,,,,,,,,,3.0,,,,,,,,
12504647,away,Hellas Verona,Diego Coppola,,,diego-coppola,D. Coppola,D,42,192,1399,M,1050692,EUR,1072569600,D,42,42,False,38.0,30.0,5.0,3.0,0.0,25.0,30.0,5.0,8.0,2.0,,,,90.0,53.0,7.8,9.0,0.00401146,1,,,3.0,10.0,4.0,12.0,,,5.0,1.0,4.0,2.0,1.0,0.0723,,,,,,,,,,1.0,1.0,1.0,0.725,,,,,,,
12504647,away,Hellas Verona,Daniele Ghilardi,,,daniele-ghilardi,D. Ghilardi,D,87,189,1128,M,1384847,EUR,1041811200,D,87,87,False,34.0,26.0,7.0,4.0,0.0,14.0,16.0,12.0,18.0,2.0,,,,90.0,47.0,7.3,8.0,0.00704027,0,,,,4.0,4.0,6.0,3.0,,7.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,,,1.0
12504647,away,Hellas Verona,Jackson Tchatchoua,,,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,1096210,EUR,1000425600,M,38,38,False,30.0,25.0,3.0,1.0,0.0,6.0,7.0,19.0,23.0,4.0,,,,90.0,43.0,7.3,8.0,0.116524,0,,,2.0,1.0,2.0,4.0,,,3.0,1.0,,3.0,2.0,,3.0,,3.0,,,,,,,,,,,,,,,1.0,,
12504647,away,Hellas Verona,Ondrej Duda,,,ondrej-duda,O. Duda,M,11,181,1121,M,246319,EUR,786585600,M,33,33,False,49.0,41.0,6.0,2.0,0.0,22.0,26.0,19.0,24.0,8.0,,,,90.0,57.0,6.4,9.0,0.0116533,0,,,,1.0,5.0,4.0,2.0,,1.0,,,2.0,1.0,,,,,,1.0,,,1.0,,,,3.0,,,1.0,,,,,
12504647,away,Hellas Verona,Reda Belahyane,Reda Belahyane,,reda-belahyane,R. Belahyane,M,21,173,4290,M,1389689,EUR,1086048000,M,6,6,False,34.0,27.0,3.0,,0.0,7.0,8.0,20.0,27.0,7.0,,,,90.0,52.0,6.6,13.0,0.0228013,2,,,1.0,,7.0,3.0,1.0,1.0,2.0,,,1.0,,0.059,2.0,3.0,,,1.0,,,4.0,,1.0,,,0.0509,reda.belahyane,2.0,,,,,
12504647,away,Hellas Verona,Darko Lazović,,,darko-lazovic,D. Lazović,M,88,181,680,M,41157,EUR,653356800,M,8,8,False,30.0,19.0,4.0,2.0,0.0,8.0,10.0,12.0,25.0,2.0,,,,66.0,48.0,7.0,17.0,0.853557,1,,True,,,2.0,1.0,1.0,,2.0,1.0,,1.0,,0.0201,2.0,,1.0,,5.0,,1.0,1.0,1.0,,,1.0,,,,,,2.0,,
12504647,away,Hellas Verona,Tomáš Suslov,,,tomas-suslov,T. Suslov,F,31,175,1258,M,964154,EUR,1023408000,F,31,31,False,26.0,24.0,6.0,4.0,0.0,11.0,11.0,14.0,16.0,4.0,,,,85.0,42.0,7.0,6.0,0.0947835,0,,,4.0,,10.0,5.0,,,,,,2.0,1.0,,2.0,1.0,1.0,2.0,1.0,,1.0,3.0,,,,3.0,,,1.0,,,,,
12504647,away,Hellas Verona,Abdou Harroui,,,abdou-harroui,A. Harroui,M,21,181,1064,M,915812,EUR,884649600,F,18,18,False,37.0,27.0,1.0,,2.0,8.0,9.0,20.0,30.0,9.0,,,,67.0,59.0,7.9,17.0,0.303751,6,,,1.0,3.0,5.0,8.0,,5.0,,,,2.0,2.0,1.4545,2.0,2.0,2.0,2.0,2.0,,1.0,2.0,,1.0,,1.0,0.1299,,1.0,2.0,,2.0,,
12504647,away,Hellas Verona,Amin Sarr,,,sarr-amin,A. Sarr,F,9,190,942,M,1022204,EUR,984268800,F,9,9,False,18.0,15.0,,,0.0,5.0,6.0,10.0,12.0,,,,,66.0,32.0,6.9,8.0,0.0600171,3,,,4.0,2.0,8.0,3.0,,1.0,,,,1.0,,0.3587,1.0,2.0,3.0,,,,,,1.0,1.0,1.0,2.0,0.3691,,,1.0,,,,
12504647,away,Hellas Verona,Flavius Daniliuc,,,flavius-daniliuc,F. Daniliuc,D,24,186,441,M,901885,EUR,988329600,D,4,4,True,7.0,7.0,,,0.0,3.0,3.0,4.0,5.0,3.0,,,,24.0,14.0,6.6,2.0,0.00439794,0,,,,,,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Dailon Rocha Livramento,,,dailon-rocha-livramento,D. R. Livramento,F,10,185,1923,M,1155358,EUR,988934400,F,14,14,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,,,,24.0,7.0,6.0,1.0,2.419e-05,2,,,2.0,,3.0,2.0,1.0,1.0,,,,1.0,1.0,0.2929,,,1.0,,,,,1.0,,1.0,,,0.1207,,1.0,2.0,1.0,,,
12504647,away,Hellas Verona,Daniel Mosquera,,,daniel-mosquera,D. Mosquera,F,25,180,1031,M,1018179,EUR,940377600,F,35,35,True,11.0,4.0,,,0.0,2.0,5.0,2.0,6.0,,,,,23.0,14.0,7.1,9.0,0.00287442,1,,,1.0,2.0,2.0,2.0,,,,,,,,0.3201,,,2.0,,,,,,,1.0,1.0,1.0,0.7585,,,,,,,
12504647,away,Hellas Verona,Dani Silva,,,daniel-silva,D. Silva,M,80,180,228,M,974863,EUR,955411200,M,21,21,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,2.0,,,,10.0,5.0,6.4,1.0,0.00333754,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Federico Magro,,,federico-magro,F. Magro,G,22,189,81,M,1126870,EUR,1105315200,G,98,98,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Simone Perilli,,,simone-perilli,S. Perilli,G,34,195,110,M,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Davide Faraoni,,,davide-faraoni,D. Faraoni,D,19,180,300,M,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Christian Corradi,,,christian-corradi,C. Corradi,D,28,190,113,M,1526305,EUR,1108944000,D,82,82,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Giangiacomo Magnani,,,giangiacomo-magnani,G. Magnani,D,96,190,252,M,812829,EUR,812764800,D,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Domagoj Bradarić,,,domagoj-bradaric,D. Bradarić,M,12,178,1470,M,897594,EUR,944784000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Grigoris Kastanos,,,grigoris-kastanos,G. Kastanos,M,28,179,526,M,791566,EUR,886118400,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Alphadjo Cissè,,,alphadjo-cisse,A. Cissè,M,80,181,1026,M,1169409,EUR,1161475200,F,80,80,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504647,away,Hellas Verona,Casper Tengstedt,,,tengstedt-casper,C. Tengstedt,F,17,184,1578,M,957937,EUR,959817600,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
