match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_aerialLost,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,captain,stat_accurateCross,stat_totalContest,stat_wonContest,stat_keyPass,stat_dispossessed,stat_shotOffTarget,stat_totalOffside,stat_onTargetScoringAttempt,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
10388327,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,28.0,22.0,9.0,3.0,18.0,19.0,4.0,9.0,10.0,1.0,1.0,90.0,38.0,7.3,6.0,0.0,0.0,0.00442318,0,0.1773,,,,,3.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,
10388327,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5879,M,945063,EUR,957312000,D,2,2,False,31.0,19.0,5.0,1.0,7.0,15.0,12.0,16.0,8.0,,,90.0,52.0,7.3,14.0,0.0,0.0,0.0136804,0,,5.0,3.0,9.0,,5.0,,2.0,2.0,2.0,,2.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
10388327,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,88.0,79.0,5.0,1.0,56.0,60.0,23.0,28.0,6.0,,,90.0,101.0,7.5,10.0,0.0296,0.0,0.237735,1,,3.0,1.0,4.0,,7.0,,3.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,
10388327,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,117.0,107.0,8.0,6.0,57.0,62.0,50.0,55.0,2.0,,,90.0,129.0,7.3,13.0,0.0,0.0,0.0336547,0,,3.0,7.0,7.0,,2.0,,,,,,7.0,2.0,4.0,,,,True,,,,1.0,,,,,,,,,,,,,
10388327,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1142,M,319857,EUR,856656000,D,39,39,False,53.0,40.0,3.0,1.0,17.0,22.0,24.0,32.0,3.0,,,90.0,76.0,7.4,15.0,0.029,0.0,0.212836,1,,4.0,2.0,6.0,1.0,1.0,,2.0,,,1.0,,,1.0,,,,,1.0,1.0,1.0,2.0,1.0,,,,,,,1.0,,,,,
10388327,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7452,M,355492,EUR,864691200,M,27,27,False,52.0,47.0,5.0,3.0,22.0,23.0,25.0,30.0,7.0,,,89.0,66.0,7.1,8.0,0.0,0.0,0.0589028,0,,1.0,6.0,5.0,1.0,,,,3.0,2.0,1.0,4.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,KonradLaimer,,,,
10388327,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,False,22.0,16.0,2.0,1.0,7.0,10.0,9.0,12.0,6.0,,,53.0,27.0,7.0,6.0,0.0244,0.0,0.198456,1,,2.0,5.0,3.0,,,,,,,,3.0,,1.0,2.0,,,,,,,2.0,,1.0,,,,,,,amadou_haidara04,1.0,,,
10388327,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77008,M,869856,EUR,972432000,M,17,17,False,36.0,28.0,3.0,2.0,7.0,8.0,22.0,32.0,2.0,,,90.0,61.0,6.6,16.0,0.316,0.5358,0.169338,3,,,6.0,3.0,2.0,1.0,,,,,4.0,,2.0,1.0,1.0,,,,1.0,4.0,2.0,,1.0,1.0,,2.0,,,,,DomSzobo,,,,
10388327,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190811,M,789071,EUR,894499200,M,7,7,False,30.0,22.0,5.0,1.0,5.0,8.0,17.0,22.0,5.0,,,78.0,45.0,6.4,13.0,0.0344,0.2652,0.580184,1,,1.0,9.0,2.0,,1.0,,,1.0,,,4.0,2.0,,2.0,,,,,1.0,,2.0,2.0,,,1.0,,,,,DaniOlmo,,,,
10388327,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18941,M,232306,EUR,826070400,F,11,11,False,14.0,6.0,,,,2.0,6.0,13.0,1.0,,,78.0,27.0,6.4,11.0,0.6406,0.0,0.0161148,2,,,3.0,2.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,,1.0,timowerner,,1.0,1.0,
10388327,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48863,M,769333,EUR,879465600,F,18,18,False,22.0,16.0,3.0,1.0,3.0,3.0,13.0,19.0,2.0,,,89.0,39.0,6.6,12.0,0.2448,0.0,0.306732,2,,2.0,11.0,7.0,,1.0,,,2.0,1.0,,5.0,1.0,1.0,2.0,,,,,3.0,2.0,1.0,3.0,2.0,1.0,,,,,,Nkunku,,1.0,,
10388327,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,True,16.0,13.0,1.0,1.0,5.0,7.0,8.0,9.0,4.0,,,37.0,23.0,7.3,3.0,0.6507,0.8055,0.00336832,1,,,3.0,1.0,,2.0,,1.0,,,,1.0,,,2.0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,1.0
10388327,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,True,5.0,,2.0,,,1.0,,4.0,2.0,,,12.0,11.0,6.5,8.0,0.0,0.0,0.00022341,0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,1.0,,,,,,2.0,3.0,1.0,,,12.0,6.0,7.2,2.0,0.0657,0.4292,0.0408439,1,,,2.0,1.0,,,,,,,2.0,,,,1.0,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,
10388327,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2256,M,51785,EUR,688176000,M,10,10,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,0.0,0.0,0.00041331,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,Xaver Schlager,xaver-schlager,X. Schlager,M,24,174,1069,M,791079,EUR,875404800,M,24,24,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,3.0,,1.0,0.0,0.0,0.00066003,0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,
10388327,away,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1031,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,D,22,22,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2776,M,280435,EUR,831168000,D,37,37,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388327,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5788,M,190159,EUR,815616000,F,19,19,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,
