match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_wonContest,stat_lastManTackle,stat_unsuccessfulTouch,stat_keyPass,player_sofascoreId,stat_challengeLost,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_penaltyMiss,stat_goals,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltySave,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded,stat_totalOffside
10382037,home,Go Ahead Eagles,Isac Lidberg,isac-lidberg,I. Lidberg,F,7,185.0,1089,M,798175,EUR,905212800,F,9,9,False,18.0,14.0,,,1.0,1.0,13.0,17.0,2.0,,,75.0,29.0,7.3,9.0,2,,,,3.0,1.0,7.0,5.0,2.0,,,,,3.0,,3.0,1.0,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,
10382037,home,Go Ahead Eagles,Dario Serra,serra-dario,D. Serra,F,21,180.0,33,M,1431589,EUR,1042934400,F,17,17,True,9.0,8.0,,,,,8.0,10.0,,,,27.0,15.0,7.2,4.0,1,,,1.0,,,1.0,2.0,2.0,,,,,,,1.0,2.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
10382037,home,Go Ahead Eagles,Enric Llansana,enric-llansana,E. Llansana,M,24,183.0,329,M,916951,EUR,987033600,M,21,21,True,6.0,5.0,3.0,2.0,2.0,2.0,3.0,4.0,,,,15.0,9.0,6.6,2.0,1,,,,,1.0,2.0,2.0,,,,1.0,,,,,,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Sylla Sow,sylla-sow,S. Sow,F,88,182.0,143,M,845995,EUR,839462400,F,19,19,True,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,15.0,7.0,6.1,4.0,1,,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,
10382037,home,Go Ahead Eagles,Aventis Aventisian,aventis-aventisian,A. Aventisian,D,,171.0,45,M,983040,EUR,1029542400,D,14,14,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,9.0,4.0,6.6,,0,Aventis,Aventisian,,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Pim Saathof,pim-saathof,P. Saathof,D,28,186.0,47,M,1171238,EUR,1072569600,M,28,28,True,3.0,3.0,,,2.0,2.0,1.0,2.0,3.0,,,9.0,6.0,6.4,2.0,0,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Luca Plogmann,luca-plogmann,L. Plogmann,G,1,187.0,85,M,877840,EUR,952646400,G,40,40,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Erwin Mulder,erwin-mulder,E. Mulder,G,,193.0,46,M,19019,EUR,604886400,G,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Jorn Smits,jorn-smits,J. Smits,M,17,,3,M,1492444,EUR,1041724800,M,30,30,True,,,,,,,,,,,,,,,,0,Jorn Smits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,home,Go Ahead Eagles,Rashaan Fernandes,rashaan-fernandes,R. Fernandes,M,7,170.0,40,M,803024,EUR,901670400,F,7,7,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Filip Stanković,filip-stankovic,F. Stanković,G,1,185.0,1035,M,986355,EUR,1014595200,G,1,1,False,27.0,10.0,26.0,9.0,2.0,2.0,8.0,25.0,10.0,2.0,3.0,90.0,39.0,5.2,18.0,0,,,,,,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,2.0,1.0,1.0,1.0,,,
10382037,away,FC Volendam,Xavier Mbuyamba,xavier-mbuyamba,X. Mbuyamba,D,3,195.0,632,M,974020,EUR,1009756800,D,31,31,False,34.0,23.0,5.0,2.0,16.0,19.0,7.0,15.0,7.0,,,90.0,47.0,6.5,15.0,1,,,,3.0,7.0,7.0,9.0,1.0,2.0,1.0,1.0,,1.0,1.0,2.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,
10382037,away,FC Volendam,Damon Mirani,damon-mirani,D. Mirani,D,4,182.0,56,M,318575,EUR,831945600,D,4,4,False,26.0,21.0,5.0,2.0,13.0,14.0,8.0,12.0,3.0,,,90.0,42.0,6.9,6.0,1,,,,1.0,2.0,4.0,8.0,,5.0,1.0,5.0,2.0,1.0,2.0,,,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Josh Flint,josh-flint,J. Flint,D,28,186.0,47,M,966460,EUR,971395200,D,28,28,False,13.0,12.0,1.0,,7.0,7.0,5.0,6.0,,,,58.0,22.0,6.3,2.0,0,,,,,,1.0,2.0,,2.0,,2.0,2.0,,1.0,,,,1.0,,,,,,,,3.0,,,,,,,,,,,,,1.0,
10382037,away,FC Volendam,Achraf Douiri,achraf-douiri,A. Douiri,F,,180.0,38,M,1084535,EUR,943660800,M,24,24,False,15.0,10.0,2.0,,6.0,10.0,4.0,5.0,10.0,,,57.0,39.0,6.6,11.0,0,Achraf Douiri,,,,,6.0,5.0,2.0,3.0,1.0,4.0,2.0,,1.0,2.0,1.0,,2.0,,,2.0,,,,,1.0,,,,,,,,,,,,,,
10382037,away,FC Volendam,Carel Eiting,carel-eiting,C. Eiting,M,6,178.0,347,M,803025,EUR,887155200,M,8,8,False,22.0,16.0,2.0,1.0,8.0,8.0,13.0,19.0,5.0,,,90.0,45.0,7.6,9.0,2,,,5.0,1.0,,3.0,5.0,,1.0,,3.0,1.0,2.0,,2.0,,,1.0,6.0,,,True,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10382037,away,FC Volendam,Calvin Twigt,calvin-twigt,C. Twigt,M,8,183.0,95,M,1084944,EUR,1043884800,M,17,17,False,26.0,19.0,3.0,2.0,9.0,15.0,10.0,11.0,9.0,,,85.0,37.0,6.8,8.0,0,Calvin Twigt,,,,,3.0,4.0,,1.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
10382037,away,FC Volendam,Derry Murkin,derry-murkin,D. Murkin,D,2,183.0,178,M,946561,EUR,933033600,M,5,5,False,34.0,26.0,6.0,2.0,11.0,13.0,16.0,25.0,8.0,,,90.0,60.0,7.5,13.0,1,,,4.0,1.0,,3.0,7.0,1.0,2.0,,6.0,4.0,1.0,,,,,1.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10382037,away,FC Volendam,Gaetano Oristanio,gaetano-oristanio,G. Oristanio,F,21,174.0,954,M,965009,EUR,1033171200,F,10,10,False,6.0,6.0,1.0,1.0,2.0,2.0,4.0,4.0,1.0,,,75.0,17.0,6.7,3.0,0,,,,1.0,1.0,2.0,3.0,,1.0,1.0,1.0,,1.0,1.0,,,,3.0,,,,,,,,2.0,,,,,,,,,,,,,,
10382037,away,FC Volendam,Henk Veerman,henk-veerman,H. Veerman,F,9,201.0,406,M,313264,EUR,667526400,F,9,9,False,8.0,3.0,,,3.0,4.0,1.0,5.0,,,,58.0,15.0,6.7,7.0,2,Henk,Veerman,1.0,2.0,2.0,3.0,2.0,,2.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Francesco Antonucci,francesco-antonucci,F. Antonucci,M,10,171.0,173,M,826175,EUR,929836800,F,19,19,False,22.0,16.0,,,3.0,3.0,14.0,21.0,7.0,,,90.0,32.0,7.1,9.0,1,,,2.0,1.0,,2.0,3.0,4.0,,,,,,,,3.0,,1.0,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Walid Ould-Chikh,walid-ould-chikh,W. Ould-Chikh,M,73,186.0,187,M,1066450,EUR,941846400,M,33,33,True,15.0,9.0,1.0,,2.0,5.0,7.0,10.0,2.0,,,33.0,29.0,7.1,9.0,1,,,,1.0,1.0,3.0,8.0,4.0,,,3.0,2.0,,2.0,,4.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Daryl van Mieghem,daryl-van-mieghem,D. v. Mieghem,M,7,175.0,120,M,163539,EUR,628819200,F,7,7,True,15.0,12.0,4.0,3.0,4.0,6.0,8.0,9.0,3.0,,,32.0,21.0,6.8,5.0,0,,,,,,2.0,,,,1.0,,,,,,,,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,,
10382037,away,FC Volendam,Lequincio Zeefuik,lequincio-zeefuik,L. Zeefuik,F,25,197.0,305,M,1118181,EUR,1101427200,F,25,25,True,6.0,4.0,,,1.0,1.0,3.0,5.0,,,,32.0,12.0,6.6,5.0,2,Lequincio Zeefuik,,,,1.0,3.0,1.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,2.0,,,,,,,,,,,,,1.0
10382037,away,FC Volendam,Robert Mühren,robert-muhren,R. Mühren,M,21,187.0,188,M,156676,EUR,611452800,F,21,21,True,5.0,4.0,,,1.0,1.0,3.0,5.0,,,,15.0,12.0,7.0,3.0,5,,,1.0,,2.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,1.0,4.0,,,,,,,,,,,,,,,1.0
10382037,away,FC Volendam,Darius Johnson,darius-johnson,D. Johnson,M,22,182.0,68,M,990952,EUR,953078400,F,38,38,True,4.0,4.0,,,,,4.0,4.0,,,,9.0,5.0,6.4,1.0,0,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Barry Lauwers,barry-lauwers,B. Lauwers,G,,187.0,20,M,959060,EUR,943833600,G,22,22,True,,,,,,,,,,,,,,,,0,Barry,Lauwers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Kayne van Oevelen,kayne-van-oevelen,K. v. Oevelen,G,1,199.0,269,M,1393970,EUR,1060300800,G,20,20,True,,,,,,,,,,,,,,,,0,Kayne van Oevelen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Billy van Duijl,billy-van-duijl,B. v. Duijl,D,23,184.0,82,M,1213381,EUR,1128384000,D,23,23,True,,,,,,,,,,,,,,,,0,Billy van Duijl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10382037,away,FC Volendam,Imran Nazih,imran-nazih,I. Nazih,M,,174.0,311,M,1213380,EUR,1138147200,M,16,16,True,,,,,,,,,,,,,,,,0,Imran Nazih,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
