match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_fouls,stat_goalAssist,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_wasFouled,player_sofascoreId,stat_goals,stat_outfielderBlock,stat_totalOffside,stat_punches
10388298,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388298,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,42.0,35.0,6.0,,35.0,38.0,,4.0,,,,3.0,10.0,,,2.0,6.0,1.0,1.0,90.0,59.0,7.8,8.0,0.0,0.0,0.00031639,,0,0.4254,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,,1.0
10388298,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,False,24.0,18.0,3.0,2.0,11.0,13.0,7.0,11.0,1.0,1.0,1.0,1.0,4.0,,,,,,,45.0,31.0,6.3,7.0,0.0211,0.0,0.105081,,1,,,,,,,,3.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,,
10388298,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,79.0,70.0,13.0,7.0,43.0,46.0,27.0,33.0,10.0,,,5.0,4.0,,,,,,,90.0,89.0,6.7,10.0,0.0,0.0,0.0109649,,0,,,,,,6.0,9.0,9.0,1.0,,2.0,,1.0,,,,,,,,,1.0,,1.0,aussenrist15,,,,
10388298,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,78.0,68.0,10.0,6.0,51.0,55.0,17.0,24.0,13.0,,,6.0,12.0,,,,,,,90.0,91.0,7.6,11.0,0.0,0.0,0.0087936,,0,,,,1.0,,4.0,9.0,5.0,,,,,1.0,,4.0,3.0,,,,,,,,,nico.schlotterbeck,,1.0,,
10388298,away,Borussia Dortmund,Raphaël Guerreiro,raphael-guerreiro,R. Guerreiro,D,22,170,7880,M,246999,EUR,756518400,D,13,13,False,59.0,54.0,3.0,1.0,30.0,32.0,24.0,28.0,6.0,1.0,1.0,,7.0,,,,,,,90.0,83.0,7.1,7.0,0.0246,0.0,0.362594,1.0,1,,,,1.0,,2.0,1.0,3.0,1.0,,3.0,,,,2.0,1.0,,,,,1.0,,,2.0,raphaelguerreiro14,,,,
10388298,away,Borussia Dortmund,Jude Bellingham,jude-bellingham,J. Bellingham,M,5,188,1020811,M,991011,EUR,1056844800,M,22,22,False,53.0,43.0,2.0,1.0,18.0,21.0,25.0,33.0,10.0,5.0,3.0,,6.0,,,,,,,90.0,79.0,7.1,16.0,0.1736,0.0487,0.178308,1.0,2,,,,1.0,,,1.0,6.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,,,1.0,,2.0,,4.0,JudeBell,,,,
10388298,away,Borussia Dortmund,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177,1901,M,341589,EUR,820454400,M,8,8,False,58.0,45.0,7.0,3.0,29.0,32.0,16.0,27.0,4.0,2.0,2.0,2.0,4.0,,,,,,,76.0,75.0,7.0,18.0,0.0205,0.0,0.0266564,1.0,1,,,,1.0,,1.0,,4.0,,1.0,2.0,,1.0,,2.0,2.0,1.0,,,,,2.0,,,,,1.0,,
10388298,away,Borussia Dortmund,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,10,10,False,17.0,15.0,,,5.0,6.0,11.0,13.0,2.0,2.0,1.0,1.0,3.0,,,,,,,64.0,29.0,6.7,6.0,0.0,0.0,0.0875643,1.0,0,,,,2.0,1.0,2.0,,6.0,,,,,3.0,,1.0,,2.0,,,,,,,,THazard,,,1.0,
10388298,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,False,29.0,23.0,1.0,,12.0,13.0,11.0,19.0,8.0,,,1.0,6.0,,,,,,,90.0,48.0,7.1,12.0,0.0,0.0,0.0484711,2.0,0,,,,3.0,,1.0,1.0,3.0,1.0,,,,,,4.0,2.0,2.0,True,,,,1.0,,3.0,Reus11,,,,
10388298,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,M,21,21,False,22.0,17.0,1.0,,6.0,9.0,12.0,15.0,5.0,1.0,1.0,,5.0,,,,,,,70.0,36.0,6.8,9.0,0.0814,0.0542,0.0895908,1.0,1,,,,2.0,1.0,,1.0,2.0,,,,,,,,,1.0,,,1.0,,2.0,,3.0,donyellmalen,,,,
10388298,away,Borussia Dortmund,Anthony Modeste,anthony-modeste,A. Modeste,F,,187,1876,M,21931,EUR,576979200,F,20,20,False,11.0,7.0,,,5.0,6.0,2.0,5.0,2.0,,,4.0,3.0,,,,,,,90.0,23.0,6.8,7.0,0.162,0.02,0.00803016,,2,,,,,,2.0,1.0,4.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,AModeste27,,,1.0,
10388298,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,20.0,15.0,4.0,1.0,5.0,5.0,10.0,17.0,5.0,4.0,3.0,1.0,3.0,,,,,,,45.0,38.0,8.0,10.0,0.1177,0.5771,0.205706,1.0,2,,,,2.0,,,,2.0,,1.0,1.0,,1.0,,,,2.0,,,1.0,,,1.0,2.0,,1.0,1.0,,
10388298,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,6.0,5.0,1.0,,1.0,1.0,4.0,6.0,1.0,3.0,,,1.0,,,,,,,26.0,15.0,6.6,6.0,0.2448,0.0191,0.163862,,2,,,,1.0,,1.0,,4.0,,1.0,,,,,,,1.0,,1.0,1.0,,,,1.0,jbgittens,1.0,,,
10388298,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,,,20.0,4.0,7.8,2.0,0.2766,0.4816,0.00278472,1.0,1,,,,,,,,1.0,,,,,,1.0,,,1.0,,,1.0,,,,,youssoufa_10,1.0,,,
10388298,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,True,8.0,8.0,,,6.0,6.0,2.0,3.0,,,,,2.0,,,,,,,14.0,11.0,6.8,2.0,0.0,0.0,0.478733,1.0,0,,,,1.0,,1.0,,1.0,,,,,,1.0,,,,,,,,,,,julianbrandt,,,,
10388298,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388298,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,emrecan23,,,,
10388298,away,Borussia Dortmund,Soumaila Coulibaly,soumaila-coulibaly,S. Coulibaly,D,44,190,1098,M,1001858,EUR,1066089600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388298,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388298,away,Borussia Dortmund,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
