match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_keyPass,captain,stat_bigChanceMissed
10408488,home,Girona FC,Valery Fernández,valery-fernandez,V. Fernández,D,21,179,309,M,962378,EUR,943315200,D,11,11,True,7.0,6.0,,,3.0,3.0,3.0,7.0,,3.0,,,,,35.0,15.0,6.6,6.0,0.0,0.0,0.00208405,0,,,,,3.0,,,2.0,3.0,,2.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
10408488,home,Girona FC,Rodrigo Riquelme,rodrigo-riquelme,R. Riquelme,M,17,174,4780,M,989113,EUR,954633600,M,17,17,True,7.0,4.0,1.0,,,2.0,4.0,5.0,,1.0,,,,,35.0,14.0,6.6,5.0,0.0,0.0,0.0133558,0,,,,,,1.0,,2.0,4.0,,,2.0,1.0,1.0,,1.0,,,,,2.0,,,,,,,,,,
10408488,home,Girona FC,Miguel Gutiérrez,miguel-gutierrez,M. Gutiérrez,D,3,180,4281,M,908716,EUR,996192000,D,3,3,True,6.0,5.0,,,3.0,4.0,2.0,3.0,2.0,2.0,,,,,16.0,11.0,6.5,2.0,0.0,0.0,0.00092619,0,,,,MGutiérrez,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,
10408488,home,Girona FC,Reinier,reinier,Reinier,F,19,185,23831,M,978562,EUR,1011398400,M,19,19,True,5.0,3.0,,,1.0,1.0,2.0,4.0,,,,,,,16.0,8.0,6.4,4.0,0.0,0.0,0.00047321,0,,,,reinier.jesus,,1.0,,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10408488,home,Girona FC,Cristhian Stuani,cristhian-stuani,C. Stuani,F,7,184,1894,M,32048,EUR,529459200,F,7,7,True,3.0,1.0,,,1.0,1.0,,2.0,,,,,,,9.0,3.0,6.5,2.0,0.0,0.0,1.68e-05,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,2.0,,,
10408488,home,Girona FC,Toni Fuidias,toni-fuidias,T. Fuidias,G,13,195,276,M,991960,EUR,987292800,G,26,26,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Juan Carlos,juan-carlos,J. Carlos,G,1,187,226,M,83708,EUR,569635200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Arnau Martínez,arnau-martinez,A. Martínez,D,4,181,1573,M,1084081,EUR,1051228800,D,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Arnau Martinez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Bernardo Espinosa,bernardo-espinosa,Bernardo,D,,192,218,M,139919,EUR,616118400,D,2,2,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,8,8,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Ramón Terrats,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Iván Martín,ivan-martin,I. Martín,M,23,178,895,M,973699,EUR,918950400,M,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,home,Girona FC,Samu Sáiz,samu-saiz,S. Sáiz,M,,174,124,M,99527,EUR,664502400,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192,995,M,294377,EUR,736646400,G,1,1,False,39.0,28.0,20.0,9.0,22.0,23.0,6.0,16.0,2.0,8.0,1.0,,2.0,2.0,90.0,46.0,6.5,11.0,0.0,0.0,0.00381298,0,-0.5785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,False,30.0,24.0,1.0,,10.0,12.0,14.0,20.0,,3.0,,,,,90.0,59.0,6.5,10.0,0.2547,0.0,0.0548289,1,,,,,2.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,2.0,2.0,1.0,,3.0,1.0,,1.0,2.0,,,,,,,,,,1.0
10408488,away,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,False,56.0,45.0,12.0,4.0,29.0,31.0,16.0,25.0,7.0,6.0,,,,,90.0,73.0,7.0,13.0,0.0483,0.0,0.00600496,1,,Unai,García,,,1.0,3.0,2.0,6.0,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,True,
10408488,away,Osasuna,Juan Cruz,juan-cruz,J. Cruz,D,3,180,216,M,897902,EUR,712281600,D,3,3,False,59.0,54.0,6.0,4.0,36.0,38.0,18.0,21.0,6.0,4.0,,,,,90.0,69.0,7.2,5.0,0.0,0.0,0.0078842,0,,,,,,1.0,3.0,1.0,5.0,,,,,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,
10408488,away,Osasuna,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,20,20,False,45.0,38.0,2.0,2.0,16.0,16.0,24.0,32.0,2.0,4.0,,,,,90.0,69.0,7.1,10.0,0.0196,0.0,0.141235,1,,,,,3.0,,,3.0,4.0,1.0,1.0,,,3.0,1.0,,1.0,1.0,,2.0,1.0,,,,2.0,,,,,,
10408488,away,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190,714,M,187313,EUR,774576000,M,6,6,False,31.0,28.0,,,18.0,20.0,10.0,11.0,2.0,4.0,,,,,64.0,36.0,6.6,5.0,0.0,0.0,0.00578115,0,,,,,,,3.0,2.0,4.0,,,,,,,2.0,2.0,,,,1.0,,,,,,,,1.0,,
10408488,away,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,M,15,15,False,7.0,5.0,1.0,,1.0,1.0,4.0,6.0,1.0,2.0,,,,,64.0,21.0,6.4,8.0,0.0707,0.0,0.00402254,2,,,,,,1.0,,3.0,,1.0,,,,,,5.0,1.0,2.0,,2.0,,,,,,,,,,,
10408488,away,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182,703,M,976141,EUR,895017600,M,7,7,False,62.0,55.0,6.0,3.0,31.0,33.0,24.0,31.0,1.0,10.0,,,,,90.0,74.0,7.0,11.0,0.0214,0.1781,0.020679,1,,,,,2.0,,1.0,2.0,5.0,,1.0,,,3.0,2.0,,1.0,,,,1.0,1.0,,,,,,,,,
10408488,away,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,False,56.0,51.0,6.0,2.0,22.0,22.0,34.0,41.0,,5.0,,,,,82.0,67.0,7.7,7.0,0.0,0.0,0.365796,0,,,,,7.0,2.0,,2.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,5.0,1.0,,1.0,3.0,,
10408488,away,Osasuna,Abdessamad Ezzalzouli,abdessamad-ezzalzouli,A. Ezzalzouli,M,10,177,44492,M,1011375,EUR,1008547200,M,12,12,False,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,8.0,2.0,6.5,,0.0,0.0,8.578e-05,0,,,,ez_abde,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Chimy Ávila,chimy-avila,C. Ávila,F,9,171,2160,M,789381,EUR,760492800,F,9,9,False,17.0,12.0,2.0,2.0,5.0,5.0,7.0,12.0,,,,,,,82.0,24.0,7.3,6.0,0.0,0.0,0.175872,0,,,,,,2.0,1.0,2.0,6.0,,,2.0,2.0,,,1.0,1.0,,,,3.0,,,1.0,,,,1.0,3.0,,
10408488,away,Osasuna,Kike Barja,kike-barja,K. Barja,F,11,178,163,M,591132,EUR,860112000,F,11,11,True,27.0,23.0,4.0,3.0,8.0,10.0,15.0,24.0,,2.0,,,,,82.0,47.0,7.2,17.0,0.0535,0.5369,0.018393,1,,,,,7.0,,1.0,5.0,4.0,,2.0,5.0,2.0,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
10408488,away,Osasuna,Darko Brašanac,darko-brasanac,D. Brašanac,M,5,178,208,M,94539,EUR,697852800,M,8,8,True,18.0,16.0,,,6.0,6.0,11.0,13.0,,3.0,,,,,26.0,29.0,7.0,6.0,0.0,0.0,0.109272,0,,,,,1.0,1.0,2.0,2.0,4.0,1.0,,,,1.0,1.0,3.0,,,,2.0,1.0,,,,1.0,,,1.0,,,
10408488,away,Osasuna,Aimar Oroz,aimar-oroz,A. Oroz,M,10,177,1253,M,985329,EUR,1006819200,M,22,22,True,11.0,7.0,,,1.0,2.0,6.0,9.0,,2.0,,,,,26.0,23.0,6.3,9.0,0.0618,0.0,0.0289461,1,,,,,,,1.0,4.0,3.0,,4.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,1.0,,,,
10408488,away,Osasuna,Pablo Ibáñez,pablo-ibanez-lumbreras,P. Ibáñez,M,19,179,350,M,1084381,EUR,883612800,M,19,19,True,7.0,6.0,1.0,1.0,1.0,1.0,5.0,6.0,1.0,,,,,,8.0,9.0,6.8,1.0,0.0348,0.0,0.0481308,1,,,,,,,1.0,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
10408488,away,Osasuna,Kike García,kike-garcia,K. García,F,19,186,1005,M,84972,EUR,627955200,F,18,18,True,7.0,4.0,1.0,,1.0,1.0,3.0,6.0,,,,,,,8.0,7.0,6.6,3.0,0.0,0.0,0.0368365,0,,,,,,2.0,3.0,3.0,3.0,,,,,,,,1.0,,,,,,,,,,,,,,
10408488,away,Osasuna,Juan Pérez,juan-perez,J. Pérez,G,1,187,29,M,252777,EUR,837388800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,25,25,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,23,23,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Roberto Torres,roberto-torres,R. Torres,M,,176,101,M,211122,EUR,605232000,M,10,10,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Rubén García,ruben-garcia,R. García,M,14,171,1085,M,260031,EUR,742608000,M,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408488,away,Osasuna,Ante Budimir,ante-budimir,A. Budimir,F,17,190,8134,M,37318,EUR,680140800,F,17,17,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,budimir_ante,,,,,,,,,,,,,,,,,,,,,,,,,,,
