match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalOffside,stat_interceptionWon,captain,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_bigChanceMissed,stat_hitWoodwork,player_sofascoreId,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_crossNotClaimed,stat_lastManTackle,stat_blockedScoringAttempt
13472883,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191,7083,M,866911,EUR,847152000,F,9,9,False,14.0,9.0,,,0.0,3.0,3.0,6.0,11.0,4.0,6.0,,1.0,2.0,,,,,,,90.0,27.0,7.5,8.0,0.0074841,3,,,,8.0,,,,,,,,2.0,1.0,,7.0,1.0,2.0,,,1.0,0.1822,2.0,0.7544,1.0,,,,,,,,
13472883,home,Ceará,Lucas Mugni,,,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,True,16.0,12.0,1.0,,1.0,5.0,5.0,7.0,11.0,1.0,3.0,,6.0,1.0,,,,,,,45.0,33.0,7.2,13.0,0.278141,1,,7.0,2.0,4.0,1.0,3.0,,1.0,,1.0,,,,2.0,,,,,,1.0,0.039,,,,1.0,1.0,,,,,,
13472883,home,Ceará,Aylon,,,aylon,Aylon,F,11,180,434,M,364528,EUR,702604800,F,11,11,True,6.0,2.0,,,0.0,,1.0,2.0,5.0,2.0,6.0,1.0,1.0,2.0,,,,,,,45.0,18.0,6.4,7.0,0.00162459,1,,,,5.0,1.0,2.0,,,,2.0,2.0,,,,,2.0,,1.0,,,0.3033,1.0,0.4586,,1.0,,,,,,,
13472883,home,Ceará,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178,655,M,931479,EUR,787708800,M,88,88,True,13.0,10.0,1.0,1.0,0.0,3.0,3.0,7.0,10.0,1.0,3.0,1.0,1.0,,,,,,,,35.0,25.0,6.9,7.0,0.0090588,1,,2.0,,7.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,2.0,3.0,1.0,,,,1.0,0.0172,,,,,,,,,,,
13472883,home,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,8.0,8.0,6.6,3.0,0.00113822,0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
13472883,home,Ceará,Lucas Lima,,,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,2.0,,,,,,,,,,9.0,7.0,6.6,,0.00169174,0,,,,2.0,,,,,,1.0,1.0,,,,2.0,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Fernando Miguel,,,fernando-miguel,F. Miguel,G,16,191,318,M,358418,EUR,476150400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Marcos Victor,Marcos Victor,,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Bruno Tubarão,,,bruno-tubarao,B. Tubarão,D,29,180,421,M,931588,EUR,796348800,F,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Matheus Araújo,,,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,home,Ceará,Guilherme Luiz,Guilherme Luiz,,guilherme-luiz-oliveira-da-silva,G. Luiz,F,80,191,331,M,1631434,EUR,1114387200,F,80,80,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Agustín Rossi,,,agustin-rossi,A. Rossi,G,1,195,10864,M,1140986,EUR,808963200,G,1,1,False,21.0,18.0,8.0,5.0,0.0,16.0,17.0,2.0,4.0,,,,7.0,,,3.0,3.0,,,,90.0,26.0,6.1,3.0,0.0002319,0,0.6603,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,AgustinRossi,1.0,1.0,1.0,,
13472883,away,Flamengo,Emerson Royal,,,emerson-royal,E. Royal,D,,183,10094,M,856123,EUR,916272000,D,22,22,False,32.0,23.0,,,0.0,7.0,13.0,16.0,19.0,2.0,3.0,,4.0,,,,,,,,84.0,46.0,6.4,14.0,0.0237053,0,,3.0,1.0,5.0,,2.0,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,emerson_royal,,,,,
13472883,away,Flamengo,Léo Ortiz,,,leo-ortiz,L. Ortiz,D,3,185,10970,M,869643,EUR,820627200,D,3,3,False,89.0,78.0,8.0,3.0,0.0,40.0,44.0,38.0,45.0,2.0,5.0,7.0,5.0,,,,,,,,90.0,100.0,7.1,11.0,0.0378457,0,,,,2.0,,1.0,1.0,,,2.0,2.0,,,,2.0,,1.0,,,,,,,,,,leortiz33,,,,,
13472883,away,Flamengo,Léo Pereira,,,leo-pereira,L. Pereira,D,4,189,8450,M,358548,EUR,823046400,D,4,4,False,94.0,87.0,6.0,2.0,0.0,48.0,50.0,39.0,44.0,2.0,4.0,4.0,4.0,1.0,,,,,,,90.0,108.0,7.4,9.0,0.0241294,1,,,,2.0,,1.0,,,,2.0,1.0,1.0,,1.0,1.0,,,2.0,,1.0,0.0429,,,,,,leopereira4,,,,1.0,
13472883,away,Flamengo,Alex Sandro,,,alex-sandro,A. Sandro,D,26,181,13338,M,84854,EUR,664848000,D,26,26,False,57.0,51.0,5.0,2.0,0.0,26.0,29.0,25.0,28.0,3.0,5.0,4.0,1.0,1.0,,,,,,,90.0,81.0,6.8,13.0,0.025545,0,,3.0,,8.0,,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,,,,,,,,,alxsndro12,,,,,
13472883,away,Flamengo,Jorginho,,,jorginho,Jorginho,M,21,180,32422,M,132874,EUR,693187200,M,21,21,False,87.0,79.0,3.0,2.0,0.0,35.0,41.0,44.0,46.0,,2.0,,9.0,,,,,,,,76.0,92.0,7.1,8.0,0.158255,0,,,,5.0,,,,,,2.0,,,4.0,2.0,1.0,,,1.0,,,,,,,,,jorginhofrello,,,,,
13472883,away,Flamengo,Evertton Araujo,,,evertton,E. Araujo,M,52,185,4689,M,1145106,EUR,1046390400,M,52,52,False,71.0,66.0,,,0.0,26.0,27.0,40.0,44.0,1.0,2.0,1.0,8.0,1.0,,,,,,,90.0,78.0,6.6,7.0,0.0366995,1,,,,4.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,0.0121,,,,,,,,,,,1.0
13472883,away,Flamengo,Gonzalo Plata,,,gonzalo-plata,G. Plata,M,19,178,20442,M,937937,EUR,973036800,M,50,50,False,46.0,40.0,,,1.0,13.0,13.0,27.0,33.0,2.0,7.0,,2.0,1.0,,,,,,,84.0,59.0,7.9,11.0,0.183831,2,,,,4.0,2.0,2.0,2.0,1.0,,2.0,2.0,2.0,1.0,2.0,,1.0,,,,,0.0983,2.0,0.2753,,,,gonzaloplata,,,,,
13472883,away,Flamengo,Giorgian De Arrascaeta,,,giorgian-de-arrascaeta,Arrascaeta,M,10,173,86686,M,333587,EUR,770428800,M,10,10,False,18.0,16.0,,,0.0,4.0,4.0,12.0,14.0,,5.0,,1.0,5.0,,,,,,,45.0,33.0,7.9,6.0,0.0261794,4,,4.0,,,,,,,,,,,,1.0,,,,,,2.0,0.5338,1.0,0.4112,1.0,,,G10DeArrascaeta,,,,,1.0
13472883,away,Flamengo,Samuel Lino,,,samuel-lino,S. Lino,M,16,178,22210,M,874705,EUR,945907200,M,16,16,False,41.0,27.0,3.0,,0.0,8.0,10.0,19.0,31.0,,9.0,,2.0,3.0,,,,,,,90.0,63.0,7.5,17.0,0.0801496,3,,3.0,2.0,4.0,2.0,4.0,4.0,,,2.0,1.0,,,2.0,,2.0,1.0,,,1.0,0.1057,1.0,0.3165,,,,osamuellino,,,,,1.0
13472883,away,Flamengo,Bruno Henrique,,,bruno-henrique,B. Henrique,F,27,184,33811,M,795291,EUR,662515200,F,27,27,False,15.0,14.0,,,0.0,5.0,5.0,9.0,10.0,2.0,4.0,,,1.0,,,,,,,76.0,21.0,6.8,3.0,0.0108611,1,,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,True,1.0,0.1162,,,,,,B.henrique,,,,,
13472883,away,Flamengo,Saúl Ñíguez,,,saul-niguez,S. Ñíguez,M,8,184,13500,M,116955,EUR,785376000,M,8,8,True,25.0,23.0,,,0.0,4.0,5.0,19.0,20.0,,1.0,,,,,,,,,,45.0,29.0,6.9,2.0,0.0288589,1,,,,2.0,,,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,0.0735,,,,,,Saul,,,,,
13472883,away,Flamengo,Allan,,,allan,Allan,M,29,172,5267,M,828839,EUR,857347200,M,29,29,True,19.0,16.0,3.0,,0.0,3.0,3.0,13.0,16.0,,,,1.0,,,,,,,,14.0,19.0,6.5,3.0,0.0120103,0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Juninho Vieira,,,juninho-vieira,Juninho,F,23,179,17811,M,833236,EUR,848534400,F,23,23,True,3.0,3.0,,,0.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,14.0,7.0,6.9,1.0,0.00094773,1,,,,,,,,,,,,1.0,,1.0,,,,,,1.0,0.0711,,,,,,juninhovieira_21,,,,,
13472883,away,Flamengo,Guillermo Varela,,,guillermo-varela,G. Varela,D,2,171,7450,M,311456,EUR,732931200,D,2,2,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,11.0,7.0,6.7,,0.00059631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Victor Hugo,,,victor-hugo,V. Hugo,M,30,184,3548,M,1170954,EUR,1084233600,M,28,28,True,7.0,5.0,,,0.0,2.0,3.0,3.0,4.0,2.0,2.0,1.0,1.0,,,,,,,,11.0,11.0,6.5,4.0,0.00099316,0,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Leonardo Nannetti,Leonardo,Nannetti,leonardo-nannetti,L. Nannetti,G,58,196,1933,M,1883341,EUR,1187568000,G,58,58,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Dyogo Alves,,,dyogo-alves,D. Alves,G,49,188,2374,M,1514629,EUR,1073606400,G,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Ayrton Lucas,,,ayrton-lucas,A. Lucas,D,6,180,7146,M,818473,EUR,866678400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,AyrtonLucas,,,,,
13472883,away,Flamengo,João Victor,João Victor,,joao-cunha,J. Victor,D,61,187,2414,M,1602833,EUR,1167696000,D,61,61,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Matías Viña,,,matias-vina,M. Viña,D,17,180,7057,M,875295,EUR,879033600,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,matiasv17,,,,,
13472883,away,Flamengo,Cleiton,,,cleiton-santana,Cleiton,D,33,194,3448,M,1134199,EUR,1051228800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472883,away,Flamengo,Matheus Gonçalves,Matheus Gonçalves,,matheus-goncalves,M. Gonçalves,M,20,175,7172,M,1175553,EUR,1124323200,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
