match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_sofascoreId,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_shotValueNormalized,stat_aerialWon,stat_totalContest,stat_wonContest,stat_goals,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_accurateCross,stat_dispossessed,stat_challengeLost,stat_bigChanceMissed,stat_bigChanceCreated,stat_totalOffside,stat_punches,stat_errorLeadToAShot,stat_ownGoals,stat_hitWoodwork,stat_errorLeadToAGoal
14598943,home,Tottenham Hotspur,Wilson Odobert,wilson-odobert,W. Odobert,F,28,182,4525,M,1142679,EUR,1101600000,F,28,28,False,25.0,20.0,1.0,1.0,0.0,6.0,8.0,17.0,,,,,61.0,33.0,7.3,9.0,,2,0.5,0.55,0.15,,,,14.0,1.0,1.0,3.0,1.0,1.0,,1.0,,,,,,,-0.48,,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,
14598943,home,Tottenham Hotspur,Lucas Bergvall,bergvall-lucas,L. Bergvall,M,15,186,9216,M,1391251,EUR,1138838400,M,15,15,True,10.0,7.0,1.0,,1.0,1.0,2.0,8.0,1.0,,,,29.0,13.0,6.4,5.0,,0,-0.18,0.0,-0.05,,lucasbergvall,,6.0,1.0,,1.0,,,,,,,,,,,,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,
14598943,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44389,M,840217,EUR,863222400,F,9,9,True,7.0,6.0,,,0.0,2.0,2.0,5.0,,,,,29.0,10.0,6.4,1.0,,0,-0.02,0.0,-0.02,,Richarlison,,4.0,,2.0,4.0,2.0,,,,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Destiny Udogie,destiny-udogie,D. Udogie,D,13,186,5926,M,983572,EUR,1038441600,D,13,13,True,7.0,4.0,,,0.0,3.0,6.0,1.0,1.0,,,,15.0,15.0,6.5,5.0,,0,-0.16,-0.03,-0.01,,udogiethree,,1.0,,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Luca Williams-Barnett,luca-williams-barnett,L. Williams-Barnett,F,10,175,1780,M,1471591,EUR,1222819200,M,68,68,True,3.0,1.0,1.0,,0.0,,,3.0,1.0,,,,8.0,7.0,6.5,5.0,,0,0.13,0.02,-0.01,,,,1.0,,,3.0,,,,,,,,,,,,,1.0,,,1.0,,,Luca Williams-Barnett,,,1.0,1.0,,,,,,,,
14598943,home,Tottenham Hotspur,Brandon Austin,austin-brandon,B. Austin,G,40,188,1395,M,859896,EUR,915753600,G,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Jun'ai Byfield,junai-byfield,J. Byfield,D,67,188,524,M,1913038,EUR,1228521600,D,67,67,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Micky van de Ven,micky-van-de-ven,M. van de Ven,D,37,193,12553,M,998247,EUR,987638400,D,37,37,True,,,,,,,,,,,,,,,,,,0,,,,,mickyvdven,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Tynan Thompson,tynan-thompson,T. Thompson,F,11,187,338,M,1899445,EUR,1208390400,F,54,54,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tynan Thompson,,,,,,,,,,,,
14598943,home,Tottenham Hotspur,Dane Scarlett,scarlett-dane,D. Scarlett,F,44,180,2424,M,998772,EUR,1080086400,F,44,44,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Ian Lawlor,ian-lawlor,I. Lawlor,G,41,193,21,M,149596,EUR,783216000,G,1,1,False,32.0,21.0,18.0,7.0,0.0,16.0,19.0,13.0,2.0,,2.0,3.0,90.0,39.0,6.5,11.0,0.3995,0,0.05,-0.03,-0.4,0.3,,,5.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
14598943,away,Doncaster Rovers,Tom Nixon,tom-nixon,T. Nixon,D,16,185,12,M,1093872,EUR,1038182400,D,16,16,False,28.0,19.0,8.0,1.0,0.0,8.0,9.0,19.0,2.0,,,,90.0,53.0,6.7,13.0,,1,0.22,0.03,-0.23,,,,11.0,2.0,,,6.0,,,1.0,4.0,1.0,,4.0,3.0,,-0.04,,2.0,2.0,,1.0,,1.0,,,,,,,,,,1.0,,,
14598943,away,Doncaster Rovers,Sean Grehan,sean-grehan,S. Grehan,D,27,182,98,M,1117775,EUR,1073520000,D,27,27,False,44.0,35.0,6.0,3.0,0.0,23.0,27.0,17.0,4.0,,,,90.0,59.0,6.4,13.0,,0,0.09,0.05,-0.39,,,,12.0,,1.0,2.0,6.0,,,,8.0,,1.0,1.0,1.0,1.0,,5.0,,,,2.0,,1.0,Sean Grehan,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Jay McGrath,mcgrath-jay,J. McGrath,D,6,190,38,M,1491126,EUR,1050364800,D,6,6,False,46.0,37.0,13.0,6.0,0.0,27.0,30.0,16.0,1.0,,,,90.0,59.0,6.0,9.0,,0,0.13,0.03,-0.94,,,,10.0,,,1.0,2.0,,,,7.0,2.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,,
14598943,away,Doncaster Rovers,Jack Senior,jack-senior,J. Senior,D,23,173,21,M,849743,EUR,853113600,D,23,23,False,40.0,32.0,3.0,1.0,0.0,20.0,22.0,18.0,4.0,,,,90.0,67.0,6.6,10.0,,0,0.1,0.02,-0.35,,,,12.0,1.0,,1.0,6.0,,,,5.0,1.0,4.0,1.0,1.0,1.0,,2.0,,,,1.0,3.0,,,,,,,,,1.0,,,,,
14598943,away,Doncaster Rovers,Owen Bailey,bailey-owen,O. Bailey,M,4,180,97,M,920604,EUR,916963200,M,4,4,False,32.0,29.0,2.0,2.0,0.0,8.0,8.0,24.0,4.0,,,,90.0,39.0,7.1,5.0,,2,0.21,0.08,-0.13,,,True,21.0,1.0,3.0,6.0,4.0,,2.0,,1.0,,1.0,1.0,1.0,2.0,0.32,3.0,,,,1.0,,1.0,,,,,1.0,,,,,,,1.0,
14598943,away,Doncaster Rovers,Ben Close,ben-close,B. Close,M,33,175,19,M,555392,EUR,839462400,M,33,33,False,31.0,28.0,3.0,3.0,0.0,15.0,15.0,16.0,3.0,,,,75.0,36.0,6.4,3.0,,0,0.13,-0.02,-0.12,,,,13.0,,3.0,4.0,,,,,2.0,,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,
14598943,away,Doncaster Rovers,Oyindamola Ajayi,ajayi-oyindamola,O. Ajayi,F,25,176,701,M,1403125,EUR,1135641600,M,19,19,False,11.0,8.0,,,0.0,2.0,2.0,9.0,2.0,,,,61.0,14.0,6.5,4.0,,1,-0.05,0.06,-0.12,,,,6.0,1.0,1.0,2.0,1.0,1.0,,,,,,,,,-0.08,,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,
14598943,away,Doncaster Rovers,Joe Sbarra,joe-sbarra,J. Sbarra,M,22,178,39,M,851603,EUR,914198400,M,10,10,False,30.0,25.0,5.0,3.0,0.0,9.0,11.0,19.0,3.0,,,,74.0,41.0,6.7,9.0,,1,0.05,-0.12,-0.11,,,,16.0,2.0,1.0,3.0,4.0,,,1.0,1.0,,1.0,2.0,2.0,1.0,-0.1,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,
14598943,away,Doncaster Rovers,Glenn Middleton,glenn-middleton,G. Middleton,M,17,175,48,M,867799,EUR,946684800,M,17,17,False,14.0,12.0,1.0,1.0,0.0,4.0,4.0,10.0,2.0,,,,75.0,39.0,6.5,16.0,,2,0.07,0.16,-0.1,,,,8.0,14.0,,3.0,2.0,1.0,,1.0,3.0,,1.0,1.0,1.0,1.0,0.03,1.0,1.0,,,1.0,,2.0,,,3.0,1.0,,,,,,,,,
14598943,away,Doncaster Rovers,Toyosi Olusanya,toyosi-olusanya,T. Olusanya,F,20,181,79,M,839836,EUR,876700800,F,30,30,False,12.0,10.0,,,0.0,3.0,4.0,8.0,1.0,,,,61.0,26.0,6.0,7.0,,1,-0.29,0.18,0.13,,,,7.0,,3.0,9.0,4.0,1.0,,,,1.0,,,,2.0,-0.14,,4.0,2.0,,1.0,2.0,1.0,,,,2.0,,1.0,,3.0,,,,,
14598943,away,Doncaster Rovers,Luke Molyneux,molyneux-luke,L. Molyneux,M,7,180,130,M,920577,EUR,891129600,M,7,7,True,8.0,5.0,1.0,,0.0,1.0,2.0,6.0,1.0,,,,29.0,15.0,6.3,6.0,,1,-0.05,-0.1,-0.06,,,,4.0,,,2.0,2.0,1.0,,,,,,1.0,,,-0.17,1.0,2.0,,,1.0,,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Brandon Hanlan,brandon-hanlan,B. Hanlan,F,9,182,33,M,846066,EUR,865036800,F,9,9,True,4.0,3.0,,,0.0,1.0,2.0,2.0,,,,,29.0,7.0,7.1,2.0,,0,-0.01,-0.02,-0.01,,,,2.0,,,1.0,4.0,,,,,,,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Charlie Crew,charlie-crew,C. Crew,M,18,180,238,M,1158066,EUR,1150329600,M,18,18,True,12.0,10.0,1.0,1.0,0.0,7.0,8.0,4.0,1.0,,,,16.0,19.0,6.3,5.0,,0,0.02,-0.01,-0.63,,,,3.0,,,4.0,2.0,,,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,Charlie Crew,,,1.0,2.0,,,,,1.0,,,1.0
14598943,away,Doncaster Rovers,Jordan Gibson,jordan-gibson,J. Gibson,M,11,178,42,M,895179,EUR,888624000,M,11,11,True,4.0,3.0,,,0.0,1.0,1.0,3.0,2.0,,,,15.0,7.0,6.4,3.0,,1,-0.11,0.23,-0.06,,,,2.0,,,,,1.0,,,,,,,,,-0.3,,,,,1.0,,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Robbie Gotts,robbie-gotts,R. Gotts,M,22,177,43,M,967501,EUR,942105600,M,22,22,True,7.0,7.0,2.0,2.0,0.0,5.0,5.0,2.0,,,,,15.0,9.0,6.4,1.0,,0,0.03,-0.01,-0.1,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
14598943,away,Doncaster Rovers,Thimothee Lo-Tutala,lo-tutala-thimothee,T. Lo-Tutala,G,29,185,93,M,1008256,EUR,1045094400,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Connor O'Riordan,connor-oriordan,C. O'Riordan,D,26,193,71,M,1133480,EUR,1066521600,D,12,12,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Connor O'Riordan,,,,,,,,,,,,
14598943,away,Doncaster Rovers,James Maxwell,james-maxwell,J. Maxwell,D,3,179,29,M,999270,EUR,1007856000,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598943,away,Doncaster Rovers,Zain Westbrooke,zain-westbrooke,Z. Westbrooke,M,25,180,35,M,879126,EUR,846460800,M,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
