match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_challengeLost,stat_totalContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_totalOffside,stat_wonTackle,stat_fouls,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_wasFouled,stat_keyPass,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_goals,stat_penaltyWon,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
13815434,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,,931837,EUR,915235200,D,4,4,True,20.0,19.0,,,0.0,9.0,9.0,,1.0,,2.0,1.0,1.0,,,,31.0,26.0,6.7,2.0,0,10.0,11.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Kaio César,Kaio César,,kaio-cesar,Kaio César,M,37,168,5030,M,,1396009,EUR,1076803200,F,27,27,True,11.0,10.0,2.0,2.0,0.0,2.0,2.0,,,2.0,3.0,,1.0,,,,17.0,20.0,9.5,3.0,4,8.0,9.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,3.0,1.0,,,,,,2.0,,,,,,2.0,1.0,,,,,
13815434,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,,872607,EUR,914025600,M,16,16,True,16.0,16.0,,,0.0,2.0,2.0,1.0,,1.0,4.0,,3.0,,,,16.0,22.0,7.0,1.0,0,14.0,14.0,,,,,,4.0,,2.0,,,,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,,1134261,EUR,1027382400,M,15,15,True,8.0,6.0,,,0.0,,,1.0,,2.0,1.0,,1.0,,,,16.0,12.0,6.6,3.0,0,6.0,8.0,,,1.0,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171,713,M,,976538,EUR,973641600,F,7,7,True,4.0,2.0,,,0.0,1.0,1.0,,,,,,1.0,,,,16.0,4.0,6.6,2.0,0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Renan Lodi,,,renan-lodi,R. Lodi,D,16,173,4256,M,renan_lodi,851150,EUR,891993600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Ali Albulayhi,,,ali-albulayhi,A. Albulayhi,D,3,182,1057,M,,1138857,EUR,627609600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,,915991,EUR,937094400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,away,Al Orobah,Gaëtan Coucke,,,gaetan-coucke,G. Coucke,G,98,187,160,M,,794989,EUR,910051200,G,28,28,False,27.0,14.0,20.0,7.0,0.0,9.0,14.0,,,,,1.0,9.0,6.0,8.0,1.0,90.0,44.0,7.7,13.0,0,5.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,1.0,,
13815434,away,Al Orobah,Osama Al Khalaf,,,osama-al-khalaf,O. A. Khalaf,D,8,178,26,M,,818871,EUR,851558400,D,88,88,False,27.0,19.0,6.0,4.0,0.0,14.0,20.0,,1.0,2.0,10.0,7.0,4.0,,,,87.0,62.0,7.1,11.0,0,7.0,10.0,3.0,1.0,4.0,,,6.0,,4.0,,,1.0,2.0,,3.0,,3.0,,,,,,,,,,,,1.0,
13815434,away,Al Orobah,Ismael Kandouss,,,ismael-kandouss,I. Kandouss,D,27,192,736,M,,934196,EUR,879292800,D,3,3,False,18.0,16.0,3.0,2.0,0.0,15.0,17.0,,,3.0,3.0,10.0,3.0,,,,90.0,37.0,6.4,4.0,0,1.0,1.0,,1.0,,,,3.0,,3.0,,,,,2.0,,,1.0,,,,,1.0,,,,,,,,
13815434,away,Al Orobah,Hussain Al-Shuweish,,,hussain-al-showaish,H. Al-Shuweish,D,33,185,17,M,,818758,EUR,625881600,D,33,33,False,23.0,17.0,6.0,3.0,0.0,16.0,19.0,,,1.0,3.0,5.0,1.0,,,,90.0,36.0,6.3,7.0,1,1.0,4.0,,,,,1.0,2.0,,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,
13815434,away,Al Orobah,Kurt Zouma,,,kurt-zouma,K. Zouma,D,,190,2246,M,,139227,EUR,783216000,D,5,5,False,32.0,29.0,9.0,6.0,0.0,23.0,25.0,1.0,1.0,1.0,2.0,6.0,3.0,,,,90.0,45.0,6.8,3.0,0,6.0,7.0,,,1.0,,,,,,,,,,,1.0,,2.0,,,,,3.0,True,,,,,,,
13815434,away,Al Orobah,Ibrahim Al-Zubaidi,,,ibrahim-al-zubaidi,I. Al-Zubaidi,D,,172,16,M,,793916,EUR,623462400,D,13,13,False,20.0,12.0,3.0,,0.0,9.0,12.0,,,1.0,2.0,1.0,2.0,,,,47.0,29.0,5.7,10.0,0,3.0,9.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,
13815434,away,Al Orobah,Cristian Tello,,,cristian-tello,C. Tello,M,,178,644,M,,114157,EUR,681868800,M,37,37,False,30.0,23.0,3.0,2.0,0.0,16.0,21.0,,,3.0,1.0,,7.0,,,,68.0,38.0,6.7,11.0,0,8.0,11.0,2.0,2.0,1.0,,,,,,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,
13815434,away,Al Orobah,Karlo Muhar,,,karlo-muhar,K. Muhar,M,73,188,216,M,,897590,EUR,821836800,M,73,73,False,53.0,47.0,7.0,4.0,0.0,33.0,36.0,1.0,2.0,4.0,8.0,5.0,10.0,,,,90.0,74.0,7.2,10.0,1,14.0,17.0,,,3.0,,,4.0,,2.0,1.0,1.0,1.0,,,1.0,,2.0,1.0,1.0,,,2.0,,,,,,,,
13815434,away,Al Orobah,Mohannad Abu Taha,Abu Taha,,mohannad-abu-taha,M. A. Taha,M,14,176,520,M,,1114775,EUR,1044144000,M,14,14,False,24.0,24.0,1.0,1.0,0.0,17.0,17.0,2.0,,9.0,7.0,6.0,4.0,,,,90.0,52.0,6.2,5.0,2,7.0,7.0,,3.0,4.0,1.0,1.0,3.0,,2.0,2.0,1.0,2.0,,1.0,3.0,,1.0,1.0,,,,,,,,,,,,1.0
13815434,away,Al Orobah,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,,186,451,M,,49805,EUR,656985600,M,7,7,False,17.0,16.0,5.0,4.0,0.0,8.0,8.0,,,4.0,1.0,,,,,,68.0,29.0,6.5,7.0,1,8.0,11.0,2.0,,1.0,,1.0,,2.0,,2.0,,2.0,,1.0,,,2.0,1.0,,,,,,,,,,,,
13815434,away,Al Orobah,Omar Al-Somah,,,omar-al-somah,O. Al-Somah,F,9,192,6658,M,,791575,EUR,606614400,F,99,99,False,17.0,13.0,1.0,1.0,0.0,11.0,12.0,2.0,,8.0,6.0,2.0,,,,,80.0,39.0,6.2,12.0,1,2.0,5.0,,1.0,3.0,1.0,1.0,,,,,,2.0,,3.0,1.0,,1.0,5.0,,,,,,,,,,,,
13815434,away,Al Orobah,Abdulmalek Al-Shammari,,,abdulmalek-al-shammary,A. Al-Shammari,D,17,177,13,M,,846889,EUR,808531200,D,18,18,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,1.0,1.0,1.0,,,,22.0,8.0,6.0,3.0,0,,1.0,1.0,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,,,,,
13815434,away,Al Orobah,Fahad Zubaidi,Fahad Zubaidi,,fahad-zubaidi,F. Zubaidi,M,27,175,36,M,,1445997,EUR,1010880000,F,29,29,True,4.0,2.0,1.0,,0.0,2.0,3.0,3.0,,8.0,3.0,,1.0,,,,22.0,14.0,6.2,7.0,0,,1.0,,1.0,4.0,,,1.0,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,,,,
13815434,away,Al Orobah,Fwaz Altryes,,,fwaz-altryes,F. Altryes,F,8,170,19,M,,902358,EUR,861840000,F,27,27,True,2.0,2.0,1.0,1.0,0.0,,,,,2.0,1.0,,,,,,10.0,9.0,6.5,4.0,0,3.0,5.0,3.0,,2.0,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,
13815434,away,Al Orobah,Hamed Al-Maghati,,,hamed-taleb,H. Al-Maghati,D,11,175,9,M,,948603,EUR,742694400,D,11,11,True,4.0,2.0,2.0,,0.0,2.0,4.0,,,1.0,,,2.0,,,,12.0,6.0,5.9,3.0,0,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
13815434,away,Al Orobah,Rafi Al Ruwaili,,,rafi-al-ruwaili,R. Al Ruwaili,G,1,180,17,M,,868576,EUR,647136000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,away,Al Orobah,Mohammed Ali Barnawi,,,barnawi-mohammed-ali,M. A. Barnawi,D,66,179,198,M,,1475444,EUR,1123372800,D,66,66,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,away,Al Orobah,Mohammed Al-Shanqiti,,,mohammed-al-shanqiti,M. Al-Shanqiti,D,50,168,20,M,,976206,EUR,926726400,D,40,40,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,away,Al Orobah,Nawaf Al Qamiri,Nawaf Al Qamiri,,nawaf-al-qamiri,N. A. Qamiri,D,23,171,15,M,,1398859,EUR,992131200,D,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13815434,away,Al Orobah,Mohammed Al-Qarni,,,mohammed-al-qarni,M. Al-Qarni,M,,174,4,M,,148870,EUR,627868800,M,6,6,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
