match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_shotOffTarget,stat_outfielderBlock,stat_aerialWon,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_dispossessed,stat_totalContest,stat_wonContest,stat_accurateCross,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,captain,stat_bigChanceMissed,stat_penaltyConceded,stat_hitWoodwork,stat_errorLeadToAShot
12624443,home,Al-Hilal,Aleksandar Mitrović,,,aleksandar-mitrovic,A. Mitrović,F,9,189,24095,M,AleksMitrović,192144,EUR,779673600,F,9,9,False,21.0,15.0,1.0,1.0,0.0,7.0,9.0,8.0,12.0,1.0,,,,,,,90.0,29.0,6.2,11.0,2,,4.0,9.0,2.0,,,,,1.0,1.0,,,,,2.0,,,,2.0,2.0,,,,2.0,,,,,,
12624443,home,Al-Hilal,Yasir Al-Shahrani,,,yasir-al-shahrani,Y. Al-Shahrani,D,12,171,762,M,,160923,EUR,706752000,D,12,12,True,15.0,13.0,2.0,1.0,0.0,4.0,4.0,9.0,12.0,4.0,,,,,,,26.0,27.0,6.5,6.0,0,1.0,,1.0,2.0,2.0,,1.0,1.0,2.0,,,,,,1.0,,,,,1.0,,,,,,,,,,
12624443,home,Al-Hilal,Marcos Leonardo,,,marcos-leonardo,M. Leonardo,F,9,177,22653,M,marcosleonardo09,1047227,EUR,1051833600,F,11,11,True,8.0,7.0,,,0.0,2.0,2.0,5.0,6.0,,,,,,,,26.0,14.0,6.4,3.0,4,,,1.0,,,,,,2.0,1.0,,,3.0,,,,,,,,,,,1.0,,,1.0,,,
12624443,home,Al-Hilal,Moteb Al-Harbi,,,moteb-al-harbi,M. Al-Harbi,D,24,171,848,M,,1022679,EUR,950918400,D,24,24,True,10.0,10.0,,,0.0,5.0,5.0,6.0,7.0,,,,,,,,9.0,14.0,5.4,1.0,0,2.0,,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,1.0,,
12624443,home,Al-Hilal,Nasser Al-Dawsari,,,nasser-al-dawsari,N. Al-Dawsari,M,16,178,1153,M,,872607,EUR,914025600,M,16,16,True,17.0,16.0,,,0.0,5.0,5.0,11.0,13.0,,,,,,,,8.0,21.0,6.0,4.0,0,1.0,,4.0,,,,,,,1.0,,1.0,,,,,,,,2.0,,,,,,,,,,
12624443,home,Al-Hilal,Mohammed Al-Owais,,,mohammed-al-owais,M. Al-Owais,G,33,185,753,M,,791416,EUR,687052800,G,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,home,Al-Hilal,Khalifah Al-Dawsari,,,khalifah-al-dawsari,K. Al-Dawsari,D,4,176,460,M,,931837,EUR,915235200,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,home,Al-Hilal,Khalid Al-Ghannam,,,khalid-al-ghannam,K. Al-Ghannam,M,17,171,713,M,,976538,EUR,973641600,F,7,7,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167,790,M,,1134261,EUR,1027382400,M,15,15,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,,915991,EUR,937094400,F,99,99,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Bento,,,bento,Bento,G,24,190,9735,M,bento_matheus,1016104,EUR,928972800,G,24,24,False,31.0,15.0,20.0,4.0,0.0,14.0,17.0,1.0,14.0,13.0,,2.0,,2.0,1.0,1.0,90.0,43.0,6.7,16.0,0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,24.0,19.0,4.0,2.0,0.0,10.0,11.0,11.0,16.0,4.0,,,,,,,90.0,42.0,7.3,8.0,0,3.0,,2.0,2.0,2.0,3.0,,,1.0,,5.0,2.0,,,1.0,,,1.0,,,,2.0,,,,,,,,
12624443,away,Al-Nassr,Mohamed Simakan,,,mohamed-simakan,M. Simakan,D,3,187,5883,M,,945063,EUR,957312000,D,3,3,False,22.0,18.0,3.0,2.0,0.0,9.0,9.0,9.0,13.0,4.0,,,,,,,90.0,42.0,7.9,5.0,0,,3.0,4.0,10.0,6.0,3.0,4.0,3.0,,,,,,3.0,4.0,,,2.0,1.0,,,,,,,,,,,
12624443,away,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,,818667,EUR,830390400,D,78,78,False,25.0,19.0,5.0,2.0,0.0,14.0,14.0,5.0,11.0,1.0,,,,,,,70.0,40.0,7.2,7.0,0,,,1.0,3.0,4.0,2.0,2.0,1.0,,,,,,3.0,1.0,,,,1.0,,,,,,,,,,,
12624443,away,Al-Nassr,Salem Alnajdi,,,alnajdi-salem,S. Alnajdi,D,83,178,1037,M,,1475427,EUR,1043625600,D,83,83,False,16.0,10.0,4.0,2.0,0.0,4.0,5.0,6.0,11.0,2.0,,,,,,,77.0,24.0,6.7,6.0,1,,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,,,1.0,,1.0,,1.0,
12624443,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,,1130539,EUR,989798400,M,23,23,False,24.0,19.0,2.0,1.0,0.0,7.0,7.0,12.0,18.0,4.0,,,,,,,62.0,34.0,7.6,8.0,1,1.0,1.0,5.0,4.0,1.0,,2.0,2.0,1.0,2.0,3.0,1.0,,,2.0,1.0,,,1.0,,,,2.0,,,,,,,
12624443,away,Al-Nassr,Ali Al-Hassan,,,ali-al-hassan,A. Al-Hassan,M,19,183,1000,M,,925947,EUR,857433600,M,19,19,False,24.0,20.0,1.0,1.0,0.0,9.0,10.0,11.0,14.0,1.0,,,,,,,90.0,34.0,7.4,4.0,3,,2.0,3.0,5.0,1.0,,2.0,1.0,,,,1.0,1.0,,1.0,2.0,1.0,,,2.0,2.0,,,,,,1.0,,,
12624443,away,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,11,11,False,36.0,29.0,6.0,5.0,1.0,9.0,9.0,22.0,32.0,5.0,,,,,,,90.0,58.0,7.6,15.0,2,5.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,2.0,,2.0,,,,,,
12624443,away,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,25.0,17.0,1.0,1.0,1.0,5.0,5.0,13.0,22.0,12.0,,,,,,,90.0,49.0,7.3,19.0,1,2.0,2.0,8.0,10.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,,1.0,1.0,,5.0,2.0,6.0,3.0,1.0,1.0,,,,,,,1.0
12624443,away,Al-Nassr,Jhon Durán,,,jhon-duran,J. Durán,F,10,185,33270,M,jaderduran9,974577,EUR,1071273600,F,9,9,False,12.0,9.0,,,0.0,3.0,3.0,6.0,10.0,,,,,,,,90.0,26.0,6.7,7.0,3,1.0,5.0,6.0,3.0,3.0,,2.0,1.0,3.0,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,1.0,,1.0,,,
12624443,away,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,19.0,14.0,2.0,1.0,0.0,5.0,6.0,9.0,14.0,3.0,,,,,,,90.0,44.0,8.8,17.0,7,1.0,,4.0,3.0,,,,,5.0,,2.0,,2.0,,,3.0,2.0,,,7.0,3.0,,1.0,2.0,3.0,True,,,,
12624443,away,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,True,8.0,8.0,1.0,1.0,0.0,,,8.0,8.0,1.0,,,,,,,28.0,12.0,7.0,1.0,0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,True,9.0,6.0,1.0,,0.0,6.0,7.0,,2.0,1.0,,,,,,,20.0,13.0,6.8,3.0,0,,,,3.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12624443,away,Al-Nassr,Majed Mohammed,Majed Mohammed,,majed-mohammed,M. Mohammed,D,50,169,71,M,,1385284,EUR,1007337600,D,50,50,True,5.0,5.0,1.0,1.0,0.0,4.0,4.0,1.0,1.0,,,,,,,,13.0,7.0,6.7,,0,,,,2.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,
12624443,away,Al-Nassr,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,22,183,197,M,,828527,EUR,781401600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Awad Aman,Awad Aman,,awad-aman,A. Aman,D,70,170,549,M,,1653551,EUR,1105833600,D,70,70,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,,1115775,EUR,982195200,F,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624443,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,,1014447,EUR,859766400,F,29,29,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
