match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_duelWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_fouls,captain,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_wonContest,stat_keyPass,stat_accurateCross,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_clearanceOffLine,player_sofascoreId,stat_hitWoodwork,stat_goals
13472832,home,Ceará,Pedro Raul,,,pedro-raul,P. Raul,F,18,191.0,7083,M,866911,EUR,847152000,F,9,9,False,15.0,9.0,,0.0,4.0,5.0,10.0,1.0,5.0,2.0,2.0,,,,,,,90.0,24.0,6.4,9.0,0.013031,3,,,5.0,,2.0,,1.0,,,,2.0,,,1.0,,0.2331,,2.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,
13472832,home,Ceará,Rafael Ramos,,,rafael-ramos,Rafael Ramos,D,2,171.0,559,M,788195,EUR,789609600,D,2,2,True,33.0,28.0,3.0,0.0,12.0,13.0,20.0,3.0,4.0,2.0,2.0,1.0,1.0,,,,,45.0,45.0,6.7,7.0,0.0159606,1,,2.0,16.0,2.0,,1.0,,4.0,1.0,,1.0,,,,1.0,0.013,,1.0,,1.0,,,,,,,,,,,
13472832,home,Ceará,Vina,,,vina,Vina,M,29,177.0,1454,M,1101714,EUR,671673600,M,29,29,True,25.0,24.0,3.0,0.0,10.0,11.0,14.0,,2.0,,1.0,,,,,,,45.0,34.0,6.9,5.0,0.0792885,3,,2.0,14.0,3.0,,,,,,,1.0,,1.0,,,0.0629,,1.0,2.0,,1.0,,,,2.0,0.2884,,,,,
13472832,home,Ceará,Pedro Henrique,,,pedro-henrique,P. Henrique,M,7,179.0,1742,M,219190,EUR,645580800,F,7,7,True,18.0,12.0,1.0,0.0,2.0,2.0,16.0,1.0,1.0,3.0,3.0,,,,,,,31.0,24.0,7.1,8.0,0.081983,0,,,10.0,3.0,,,2.0,,,,,,,,1.0,,2.0,2.0,1.0,,,,,,,,,,,,
13472832,home,Ceará,Fernando Sobral,,,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,True,11.0,9.0,2.0,0.0,3.0,4.0,7.0,1.0,1.0,,1.0,,,,,,,19.0,20.0,6.5,5.0,0.0269434,0,,,6.0,2.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Paulo Baya,,,paulo-baya,P. Baya,F,7,184.0,621,M,1174206,EUR,932947200,F,17,17,True,3.0,3.0,,0.0,,,3.0,,1.0,,2.0,,,,,,,9.0,7.0,6.6,2.0,0.00936822,2,,,3.0,1.0,,,1.0,,,,,,2.0,,,0.0392,,,,,,,,,,,,,,,
13472832,home,Ceará,Richard,,,richard,Richard,G,1,186.0,342,M,883906,EUR,667785600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Éder,,,eder-ferreira,Éder,D,33,184.0,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Gabriel Lacerda,Gabriel Lacerda,,gabriel-lacerda,G. Lacerda,D,15,190.0,191,M,1047847,EUR,935884800,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Nicolas,,,nicolas,Nicolas,D,30,180.0,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Richardson,,,richardson,Richardson,M,26,173.0,291,M,870758,EUR,682387200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Lucca,Lucca,,lucca,L. Holanda,F,99,180.0,616,M,1199435,EUR,1049241600,F,99,99,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,home,Ceará,Aylon,,,aylon,Aylon,F,11,180.0,434,M,364528,EUR,702604800,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Léo Linck,,,leo-linck,L. Linck,G,24,194.0,1042,M,1119887,EUR,983577600,G,24,24,False,37.0,28.0,20.0,0.0,22.0,22.0,15.0,,,,7.0,,,,2.0,,,90.0,42.0,7.3,9.0,0.00406377,0,0.2884,11.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
13472832,away,Botafogo,Vitinho,,,vitinho,Vitinho,D,2,175.0,3615,M,914477,EUR,932688000,D,2,2,False,29.0,22.0,2.0,0.0,14.0,16.0,13.0,1.0,3.0,3.0,4.0,1.0,,,,,,90.0,52.0,7.2,14.0,0.256093,0,,1.0,8.0,2.0,1.0,1.0,1.0,4.0,,,1.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,
13472832,away,Botafogo,Marçal,,,marcal,Marçal,D,21,178.0,1062,M,143593,EUR,603849600,D,21,21,False,56.0,49.0,7.0,0.0,36.0,38.0,18.0,3.0,3.0,4.0,4.0,1.0,1.0,,,,,90.0,73.0,8.2,7.0,0.00413238,1,,3.0,13.0,,2.0,,,5.0,3.0,3.0,,True,,,1.0,0.1116,,,,,,,,,1.0,0.1045,,1.0,,,
13472832,away,Botafogo,David Ricardo,David Ricardo,,david-ricardo,D. Ricardo,D,57,188.0,941,M,1186587,EUR,1040428800,D,57,57,False,45.0,43.0,9.0,0.0,33.0,33.0,12.0,2.0,4.0,4.0,4.0,3.0,2.0,,,,,90.0,64.0,8.0,3.0,0.0258369,0,,7.0,10.0,,,,,7.0,3.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Cuiabano,Cuiabano,,cuiabano,Cuiabano,D,6,179.0,2699,M,1160554,EUR,1045353600,D,6,6,False,17.0,14.0,1.0,0.0,10.0,10.0,7.0,3.0,6.0,2.0,1.0,1.0,1.0,,,,,90.0,35.0,7.0,5.0,0.0151161,1,,,4.0,1.0,1.0,1.0,,7.0,1.0,1.0,2.0,,,,,0.0276,,1.0,1.0,1.0,,,,,,,,,,,
13472832,away,Botafogo,Newton,Newton,,newton,Newton,M,28,188.0,888,M,1463909,EUR,952819200,M,28,28,False,40.0,35.0,4.0,0.0,19.0,20.0,20.0,,5.0,5.0,5.0,3.0,3.0,,,,,90.0,54.0,7.0,8.0,0.121313,0,,3.0,16.0,,,2.0,1.0,3.0,1.0,2.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,,,
13472832,away,Botafogo,Allan,,,allan,Allan,M,25,175.0,3946,M,158277,EUR,663292800,M,25,25,False,45.0,43.0,8.0,0.0,25.0,27.0,18.0,,4.0,1.0,5.0,1.0,1.0,,,,,90.0,54.0,6.9,2.0,0.107941,0,,7.0,18.0,,,2.0,,5.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Santiago Rodríguez,,,santiago-rodriguez,S. Rodríguez,M,23,172.0,1846,M,975216,EUR,947289600,M,23,23,False,41.0,33.0,3.0,1.0,8.0,9.0,32.0,1.0,6.0,7.0,3.0,1.0,1.0,,,,,90.0,57.0,7.7,14.0,0.331698,1,,1.0,25.0,4.0,2.0,3.0,1.0,,,,1.0,,1.0,1.0,3.0,0.1666,1.0,2.0,,,1.0,1.0,,,,,,,,,
13472832,away,Botafogo,Joaquín Correa,,,joaquin-correa,J. Correa,F,30,188.0,5658,M,249929,EUR,776736000,M,30,30,False,33.0,25.0,3.0,0.0,8.0,10.0,23.0,1.0,4.0,4.0,5.0,,,,,,,66.0,39.0,7.0,9.0,0.0239828,0,,,17.0,1.0,1.0,2.0,3.0,,,,1.0,,,,1.0,,3.0,2.0,,,,,,,,,,,tucocorrea,,
13472832,away,Botafogo,Matheus Martins,Matheus Martins,,matheus-martins,M. Martins,F,11,179.0,1836,M,1106779,EUR,1058313600,M,11,11,False,6.0,5.0,,0.0,3.0,3.0,3.0,,1.0,1.0,,,,,,,,14.0,9.0,6.8,2.0,0.00231949,1,,,2.0,,,1.0,1.0,,,,,,,1.0,,0.0327,1.0,,,1.0,,,,,,,,,,,
13472832,away,Botafogo,Chris Ramos,,,chris-ramos,C. Ramos,F,9,193.0,1665,M,914819,EUR,853545600,F,9,9,False,6.0,2.0,,0.0,1.0,1.0,5.0,5.0,9.0,6.0,,,,,,,,89.0,23.0,7.3,11.0,0.00015714,2,,,1.0,,5.0,,3.0,1.0,,1.0,2.0,,,4.0,,0.6166,1.0,,,1.0,1.0,,,,1.0,0.5992,,,,1.0,1.0
13472832,away,Botafogo,Jeffinho,,,jeffinho,Jeffinho,M,47,177.0,1438,M,1016948,EUR,946512000,F,47,47,True,27.0,21.0,2.0,0.0,4.0,5.0,22.0,2.0,11.0,8.0,3.0,2.0,1.0,,,,,76.0,53.0,7.3,16.0,0.0335864,3,,,17.0,,1.0,1.0,6.0,,,1.0,2.0,,1.0,2.0,2.0,0.3734,3.0,1.0,,,3.0,,1.0,,2.0,0.6212,,,,,1.0
13472832,away,Botafogo,Artur,,,artur,Artur,M,7,168.0,3069,M,841128,EUR,887500800,F,7,7,True,4.0,3.0,,0.0,,,4.0,,1.0,1.0,,,,,,,,24.0,12.0,6.6,4.0,0.00306577,1,,,3.0,1.0,1.0,,,3.0,,,,,,1.0,,0.0293,,,,1.0,1.0,,,,,,,,,,
13472832,away,Botafogo,Gonzalo Mastriani,,,gonzalo-mastriani,G. Mastriani,F,39,180.0,1585,M,345847,EUR,735955200,F,39,39,True,2.0,1.0,,0.0,,,2.0,2.0,2.0,1.0,,,,,,,,1.0,3.0,,1.0,0.00050756,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Raúl,,,raul,Raúl,G,1,189.0,539,M,866736,EUR,870048000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Cristhian Loor,Cristhian Loor,,cristhian-loor,C. Loor,G,40,189.0,665,M,1470452,EUR,1141862400,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Marquinhos,Marcos Felipe,Vinagre Souza,vinagre-souza-marcos-felipe,Marquinhos,D,64,185.0,119,M,2185481,EUR,1171497600,D,64,64,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Gabriel Bahia,,,gabriel-bahia,G. Bahia,D,26,188.0,247,M,1487513,EUR,911865600,D,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Mateo Ponte,,,mateo-ponte,M. Ponte,D,4,183.0,1429,M,1099163,EUR,1053734400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Cauã Zappelini Joaquim,Cauã,Zappelini Joaquim,caua-zappelini-joaquim,C. Z. Joaquim,M,58,,106,M,1828970,EUR,1174867200,M,58,58,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472832,away,Botafogo,Kadir Barría,Kadir Barría,,jose-kadir,K. Barría,F,37,183.0,1529,M,2282985,EUR,1184716800,F,37,37,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
