match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_keyPass,stat_aerialLost,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_unsuccessfulTouch,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goalAssist,stat_dispossessed,player_sofascoreId,stat_blockedScoringAttempt,stat_goals,stat_bigChanceCreated,stat_hitWoodwork,stat_clearanceOffLine,stat_outfielderBlock,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside
10388406,home,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,1.0,1.0,,,,,1.0,1.0,,,,11.0,4.0,7.3,,0.0,0.0,0.00888141,0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
10388406,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,33,33,True,2.0,1.0,,,,,1.0,2.0,,,,11.0,5.0,6.7,1.0,0.0,0.0,0.00026334,0,,,,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,246,M,877842,EUR,950572800,M,14,14,True,,,,,,,,,,,,1.0,,,,0.0,0.0,0.0,0,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,home,SC Freiburg,Benjamin Uphoff,benjamin-uphoff,B. Uphoff,G,1,192,41,M,164959,EUR,744768000,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,home,SC Freiburg,Keven Schlotterbeck,keven-schlotterbeck,K. Schlotterbeck,D,31,189,405,M,891651,EUR,862185600,D,31,31,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,home,SC Freiburg,Lukas Kübler,lukas-kubler,L. Kübler,D,17,183,237,M,142525,EUR,715132800,D,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,home,SC Freiburg,Jonathan Schmid,jonathan-schmid,J. Schmid,M,7,179,75,M,94856,EUR,646012800,M,7,7,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,37.0,15.0,24.0,3.0,10.0,11.0,5.0,26.0,16.0,4.0,4.0,90.0,55.0,6.9,24.0,0.0,0.0,0.0219212,0,-0.3333,,,,2.0,,2.0,,,2.0,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0,
10388406,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,False,42.0,34.0,8.0,3.0,21.0,24.0,13.0,18.0,7.0,,,90.0,58.0,6.8,11.0,0.3526,0.0,0.0113395,1,,,,,,4.0,2.0,,,,1.0,,1.0,4.0,,1.0,,1.0,1.0,True,,1.0,,1.0,,,,,,,,,2.0,,,,
10388406,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,31.0,28.0,4.0,4.0,15.0,17.0,13.0,14.0,5.0,,,66.0,41.0,6.6,3.0,0.0,0.0,0.101944,0,,,,,3.0,10.0,5.0,,,2.0,2.0,4.0,1.0,6.0,,2.0,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,D,19,19,False,68.0,47.0,16.0,7.0,26.0,30.0,22.0,39.0,8.0,,,90.0,83.0,7.1,22.0,0.0,0.0,0.429898,0,,,,1.0,2.0,4.0,9.0,1.0,,1.0,4.0,,1.0,1.0,2.0,7.0,2.0,,,,1.0,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,34.0,19.0,5.0,,9.0,12.0,10.0,22.0,11.0,,,77.0,47.0,6.2,19.0,0.0,0.0,0.0366138,0,,,,,1.0,2.0,2.0,2.0,1.0,,1.0,,,,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,15.0,10.0,2.0,,7.0,8.0,4.0,8.0,5.0,,,66.0,30.0,7.1,7.0,0.0255,0.0,0.132198,1,,,,1.0,1.0,2.0,4.0,2.0,2.0,,2.0,2.0,2.0,,,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,1.0,,,,,,,
10388406,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,49.0,40.0,2.0,,18.0,20.0,22.0,29.0,12.0,,,90.0,60.0,6.4,11.0,0.026,0.0,0.0439947,1,,,,,1.0,8.0,4.0,1.0,,1.0,1.0,3.0,,2.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,
10388406,away,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,797286,EUR,861667200,M,3,3,False,34.0,27.0,6.0,4.0,14.0,15.0,17.0,28.0,5.0,,,90.0,64.0,8.1,15.0,0.6212,1.2308,0.251399,3,,,,9.0,,4.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,,3.0,2.0,,2.0,,4.0,,1.0,2.0,,,,,1.0,,,,,,,,1.0
10388406,away,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,F,6,6,False,35.0,22.0,3.0,1.0,6.0,8.0,16.0,30.0,6.0,,,86.0,54.0,6.9,21.0,0.064,0.3226,0.199651,3,,,,3.0,3.0,7.0,5.0,3.0,1.0,4.0,1.0,2.0,,2.0,1.0,,,1.0,3.0,,,,1.0,2.0,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,10.0,9.0,1.0,1.0,2.0,2.0,7.0,8.0,,,,77.0,21.0,6.8,5.0,0.3777,0.1428,0.55462,3,,,,,1.0,3.0,2.0,1.0,,,,1.0,1.0,1.0,,,,1.0,3.0,,,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,,
10388406,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,20.0,8.0,1.0,,3.0,5.0,5.0,16.0,1.0,,,90.0,35.0,6.5,21.0,0.1561,0.0,0.0165378,2,,,,1.0,2.0,12.0,4.0,2.0,,,,,2.0,6.0,1.0,,,2.0,2.0,,,,2.0,,,3.0,,,,,1.0,,,,,,
10388406,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,M,20,20,True,14.0,10.0,3.0,,7.0,9.0,3.0,5.0,4.0,,,24.0,23.0,6.8,4.0,0.0,0.0,0.00436613,0,,,,,,4.0,2.0,,,,3.0,1.0,,3.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,M,7,7,True,12.0,12.0,1.0,1.0,4.0,4.0,8.0,8.0,,,,24.0,16.0,7.1,1.0,0.0,0.0,0.63624,0,,,,,,1.0,2.0,,,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,
10388406,away,1. FSV Mainz 05,Angelo Fulgini,angelo-fulgini,A. Fulgini,M,11,183,499,M,787540,EUR,840499200,M,10,10,True,15.0,13.0,,,4.0,4.0,9.0,11.0,1.0,,,13.0,19.0,7.0,2.0,0.0,0.0,0.0331831,0,,,,,,1.0,4.0,2.0,2.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Delano Burgzorg,delano-burgzorg,D. Burgzorg,M,11,185,220,M,914276,EUR,910396800,F,37,37,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,13.0,7.0,6.7,2.0,0.0592,0.1282,0.00138504,1,,,,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,,,,,1.0
10388406,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,1.0,1.0,,,,,1.0,1.0,,,,8.0,1.0,6.5,,0.0,0.0,0.00085726,0,,Nelson Weiper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Niklas Tauer,niklas-tauer,N. Tauer,M,20,183,49,M,1065453,EUR,982368000,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,Niklas Tauer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388406,away,1. FSV Mainz 05,Ben Justus Bobzien,ben-justus-bobzien,B. J. Bobzen,F,20,174,165,M,1134525,EUR,1051574400,F,38,38,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
