match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_fouls,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_aerialLost,stat_totalContest,stat_outfielderBlock,stat_errorLeadToAShot,stat_aerialWon,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_totalOffside,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_goals,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed
13473356,away,Grêmio,Alexander Aravena,,,alexander-aravena,A. Aravena,M,16,174,2831,M,1000502,EUR,1031270400,F,16,16,True,10.0,9.0,,,0.0,1.0,2.0,8.0,8.0,,1.0,,,,,,,,27.0,15.0,6.7,3.0,0.123937,0,,1.0,3.0,1.0,,,,1.0,,1.0,2.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,
13473356,away,Grêmio,Miguel Monsalve,Miguel Monsalve,,miguel-monsalve,M. Monsalve,M,11,177,2381,M,1066620,EUR,1077840000,M,11,11,True,2.0,2.0,,,0.0,,,2.0,2.0,,,2.0,1.0,,,,,,9.0,10.0,6.5,5.0,0.023549,0,,2.0,2.0,2.0,,1.0,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,
13473356,away,Grêmio,André Henrique,,,andre-henrique,A. Henrique,F,77,189,1034,M,1463912,EUR,1008547200,F,77,77,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,,,,,,,,,,10.0,7.0,6.5,,0.00189436,2,,,,1.0,,,,,,,,,,1.0,,,,1.0,0.262,0.2869,,,,1.0,,,,,,,1.0
13473356,away,Grêmio,Gabriel Grando,Gabriel Grando,,gabriel-grando,G. Grando,G,12,192,1323,M,1111770,EUR,954288000,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Rodrigo Ely,,,rodrigo-ely,R. Ely,D,5,188,865,M,168745,EUR,752284800,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Gustavo Martins,Gustavo Martins,,gustavo-martins,G. Martins,D,53,191,1207,M,1105796,EUR,1029024000,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Viery,Viery,,viery,Viery,D,44,187,542,M,1907760,EUR,1104537600,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Dodi,,,dodi,Dodi,M,17,169,1040,M,870804,EUR,829699200,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Ronald,Ronald,Falkoski,ronald,Ronald,M,8,186,749,M,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473356,away,Grêmio,Nathan,,,nathan,Nathan,M,,177,486,M,358538,EUR,826675200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
