match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_outfielderBlock,stat_unsuccessfulTouch,stat_totalTackle,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,stat_blockedScoringAttempt,stat_interceptionWon,stat_dispossessed,stat_onTargetScoringAttempt,stat_wonTackle,stat_aerialLost,stat_bigChanceMissed,stat_hitWoodwork,stat_goals
10411746,home,Monza,Andrea Petagna,,,andrea-petagna,A. Petagna,F,37,190,474,M,,295973,EUR,804470400,F,37,37,False,5.0,5.0,,,5.0,5.0,,1.0,,,,,59.0,11.0,6.3,1.0,0.3501,0.6663,0.00010503,1,,,,1.0,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,1.0,,1.0,1.0,,
10411746,home,Monza,Valentin Antov,,,valentin-antov,V. Antov,D,26,185,687,M,,827640,EUR,973728000,D,26,26,True,26.0,25.0,3.0,3.0,17.0,18.0,2.0,4.0,,,,,31.0,30.0,6.7,2.0,0.0,0.0,0.00233365,0,,8.0,9.0,1.0,,1.0,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,
10411746,home,Monza,Andrea Colpani,,,colpani-andrea,A. Colpani,M,28,186,944,M,,928122,EUR,926380800,M,28,28,True,17.0,14.0,2.0,,4.0,4.0,,3.0,,,,,31.0,30.0,7.4,7.0,0.0174,0.0565,0.13496,1,,12.0,17.0,1.0,5.0,,1.0,1.0,1.0,2.0,,,,,2.0,3.0,4.0,2.0,,,2.0,,,,1.0,1.0,,,,
10411746,home,Monza,Dany Mota,,,dany-mota,D. Mota,F,47,180,827,M,,838907,EUR,894067200,F,47,47,True,11.0,9.0,1.0,1.0,3.0,3.0,,1.0,,,,,31.0,19.0,6.6,6.0,0.036,0.0,0.00516496,1,,6.0,9.0,2.0,3.0,1.0,2.0,1.0,2.0,,,,1.0,,2.0,,1.0,,,,,,,,,,,,,
10411746,home,Monza,Christian Gytkjær,,,christian-gytkjaer,C. Gytkjær,F,9,185,437,M,,78939,EUR,641952000,F,9,9,True,3.0,1.0,,,,,,,,,,,19.0,6.0,6.1,4.0,0.4078,0.0,0.00016231,1,,1.0,3.0,1.0,1.0,,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,1.0,1.0,,
10411746,home,Monza,Andrea Barberis,,,andrea-barberis,A. Barberis,M,5,177,41,M,,152910,EUR,755568000,M,8,8,True,5.0,5.0,,,4.0,4.0,,1.0,,,,,10.0,10.0,6.0,4.0,0.0,0.0,0.0006564,0,,1.0,1.0,4.0,,,,,,,,,,,1.0,,,,,,,,,3.0,,,1.0,,,
10411746,home,Monza,Alessandro Sorrentino,,,alessandro-sorrentino,A. Sorrentino,G,22,190,65,M,,991416,EUR,1017792000,G,91,91,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Alessio Cragno,,,alessio-cragno,A. Cragno,G,22,184,263,M,,148740,EUR,772761600,G,89,89,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Samuele Birindelli,,,samuele-birindelli,S. Birindelli,M,19,175,231,M,,856729,EUR,932342400,D,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Marco D'Alessandro,,,marco-dalessandro,M. D'Alessandro,M,77,173,92,M,,55119,EUR,666748800,M,77,77,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Filippo Ranocchia,,,filippo-ranocchia,F. Ranocchia,M,10,186,410,M,,934238,EUR,989798400,M,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Mattia Valoti,,,mattia-valoti,M. Valoti,M,5,181,99,M,,139397,EUR,747273600,M,10,10,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Franco Carboni,,,carboni-franco,F. Carboni,M,29,190,965,M,,1086199,EUR,1049414400,D,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,home,Monza,Samuele Vignato,Samuele Vignato,,samuele-vignato,S. Vignato,F,19,170,526,M,,1119364,EUR,1077580800,M,80,80,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Ivan Provedel,,,ivan-provedel,I. Provedel,G,94,194,1818,M,,308182,EUR,763862400,G,94,94,False,25.0,22.0,13.0,10.0,19.0,20.0,,9.0,1.0,3.0,,,90.0,36.0,7.5,4.0,0.0,0.0,0.00028988,0,0.7367,3.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Manuel Lazzari,,,manuel-lazzari,M. Lazzari,D,29,173,753,M,,273405,EUR,754531200,D,29,29,False,33.0,27.0,2.0,1.0,10.0,12.0,,2.0,,,,,83.0,50.0,7.0,11.0,0.0,0.0,0.00904909,0,,17.0,22.0,,3.0,,2.0,2.0,1.0,,,,,1.0,2.0,,1.0,,,,,,,,,,,,,
10411746,away,Lazio,Nicolò Casale,,,nicolo-casale,N. Casale,D,16,191,431,M,,862697,EUR,887414400,D,15,15,False,28.0,25.0,5.0,4.0,19.0,21.0,,1.0,,,,,90.0,31.0,6.7,3.0,0.0,0.0,0.00169827,0,,6.0,7.0,2.0,,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
10411746,away,Lazio,Alessio Romagnoli,,,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,,227864,EUR,789868800,D,13,13,False,34.0,32.0,3.0,1.0,27.0,27.0,1.0,2.0,,,,,90.0,36.0,6.7,3.0,0.0,0.0,0.0009725,0,,5.0,7.0,4.0,2.0,,,,,2.0,,2.0,,,1.0,,,,,,,,,,,,2.0,,,
10411746,away,Lazio,Elseid Hysaj,,,elseid-hysaj,E. Hysaj,D,23,182,1316,M,,136322,EUR,760147200,D,23,23,False,55.0,48.0,2.0,,31.0,35.0,1.0,6.0,,,,,90.0,64.0,6.7,7.0,0.0,0.0,0.00410047,0,,17.0,20.0,2.0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,
10411746,away,Lazio,Sergej Milinković-Savić,,,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,sms,331447,EUR,793843200,M,21,21,False,51.0,43.0,6.0,4.0,26.0,28.0,2.0,5.0,,,,,90.0,72.0,7.8,15.0,0.0748,0.4364,0.0215572,1,,17.0,23.0,4.0,8.0,1.0,3.0,3.0,1.0,,True,1.0,,,6.0,3.0,,,,,,,,1.0,1.0,2.0,2.0,,,1.0
10411746,away,Lazio,Danilo Cataldi,,,danilo-cataldi,D. Cataldi,M,32,180,952,M,,317301,EUR,776131200,M,32,32,False,32.0,27.0,4.0,4.0,11.0,13.0,3.0,11.0,,,,,71.0,43.0,7.1,7.0,0.0,0.0,0.00760074,0,,16.0,19.0,1.0,2.0,,1.0,,,,,,,1.0,1.0,2.0,,,,,,,2.0,,,2.0,,,,
10411746,away,Lazio,Luis Alberto,,,luis-alberto,L. Alberto,M,32,182,1864,M,,111416,EUR,717638400,M,10,10,False,52.0,45.0,7.0,4.0,17.0,19.0,,7.0,,,,,71.0,72.0,7.0,14.0,0.164,0.0,0.0612769,3,,29.0,36.0,3.0,4.0,1.0,1.0,,,1.0,,,2.0,,3.0,4.0,3.0,1.0,,,1.0,1.0,,,,3.0,,,,
10411746,away,Lazio,Pedro,,,pedro,Pedro,F,9,167,5026,M,Pedro,35428,EUR,554428800,F,9,9,False,27.0,25.0,,,10.0,11.0,,2.0,,,,,65.0,33.0,7.3,3.0,0.2217,0.0809,0.0687755,2,,15.0,16.0,3.0,,,1.0,,,1.0,,,1.0,,,,,,,1.0,2.0,,1.0,,1.0,,1.0,,,1.0
10411746,away,Lazio,Felipe Anderson,,,felipe-anderson,F. Anderson,M,7,175,6043,M,F_Andersoon,152276,EUR,734832000,F,7,7,False,43.0,35.0,2.0,2.0,15.0,18.0,,1.0,,,,,90.0,60.0,6.8,13.0,0.0,0.0,0.04358,0,,20.0,28.0,5.0,3.0,2.0,1.0,,1.0,1.0,,,,,,2.0,3.0,,,,2.0,,2.0,1.0,,1.0,,,,
10411746,away,Lazio,Mattia Zaccagni,,,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,,293581,EUR,803260800,F,20,20,False,42.0,33.0,3.0,2.0,15.0,18.0,,2.0,,,,,90.0,62.0,8.0,13.0,0.0874,0.2577,0.0361093,2,,18.0,26.0,1.0,12.0,,4.0,4.0,6.0,1.0,,,,,2.0,2.0,2.0,,,,,,1.0,,2.0,1.0,,,,
10411746,away,Lazio,Ciro Immobile,,,ciro-immobile,C. Immobile,F,36,185,15127,M,ciroimmobile17,45923,EUR,635472000,F,17,17,True,13.0,13.0,,,6.0,6.0,,3.0,,,,,25.0,18.0,6.6,3.0,0.0,0.0,0.0060617,0,,7.0,7.0,1.0,,1.0,,,,,,,,,3.0,,,,,,1.0,,,,,,,,,
10411746,away,Lazio,Matías Vecino,,,matias-vecino,M. Vecino,M,15,187,1431,M,,158615,EUR,682992000,M,5,5,True,12.0,12.0,1.0,1.0,10.0,10.0,,1.0,,,,,19.0,13.0,6.5,,0.0,0.0,0.00351161,0,,2.0,2.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Toma Bašić,,,toma-basic,T. Bašić,M,26,189,1423,M,,798002,EUR,848880000,M,88,88,True,16.0,16.0,1.0,1.0,10.0,10.0,2.0,1.0,,,,,19.0,22.0,6.8,1.0,0.0,0.0,0.00875307,0,,6.0,6.0,1.0,4.0,,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,1.0,,,,,,
10411746,away,Lazio,Luca Pellegrini,,,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,,826186,EUR,920764800,D,3,3,True,22.0,19.0,3.0,1.0,13.0,15.0,,1.0,,,,,12.0,22.0,6.5,3.0,0.0,0.0,0.00132414,0,,6.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Marius Adamonis,,,adamonis-marius,M. Adamonis,G,31,188,118,M,,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Luís Maximiano,,,luis-maximiano,L. Maximiano,G,81,190,768,M,,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Ştefan Radu,,,stefan-radu,Ş. Radu,D,,183,208,,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Patric,,,patric,Patric,D,4,184,495,M,,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Marcos Antônio,,,marcos-antonio,M. Antônio,M,8,166,2921,M,,905453,EUR,960854400,M,6,6,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Marco Bertini,,,marco-bertini,M. Bertini,M,27,185,44,M,,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Matteo Cancellieri,,,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,,1017649,EUR,1013472000,F,11,11,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411746,away,Lazio,Luka Romero,Luka Romero,,luka-romero,L. Romero,F,18,169,4732,M,lukaromero10,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
