match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_outfielderBlock,stat_keyPass,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_shotOffTarget,captain,stat_accurateCross,stat_blockedScoringAttempt,player_sofascoreId,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_totalOffside,stat_penaltyWon
11201843,home,SC Freiburg,Lucas Höler,lucas-holer,L. Höler,F,9,184,583,M,280009,EUR,773798400,F,9,9,False,25.0,14.0,1.0,,7.0,9.0,7.0,16.0,6.0,,,76.0,43.0,6.6,17.0,1,,,,,7.0,,1.0,1.0,6.0,1.0,1.0,,,1.0,4.0,2.0,2.0,,1.0,3.0,,,,1.0,,2.0,,,,,,,,,
11201843,home,SC Freiburg,Vincenzo Grifo,vincenzo-grifo,V. Grifo,M,32,181,2064,M,171961,EUR,734140800,M,32,32,True,49.0,45.0,4.0,3.0,17.0,17.0,28.0,40.0,6.0,,,70.0,67.0,7.0,14.0,1,,,8.0,,3.0,,2.0,,3.0,1.0,3.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
11201843,home,SC Freiburg,Yannik Keitel,yannik-keitel,Y. Keitel,M,14,186,244,M,877842,EUR,950572800,M,14,14,True,21.0,17.0,,,6.0,8.0,11.0,13.0,2.0,,,45.0,25.0,6.4,5.0,0,,,,1.0,5.0,,,3.0,4.0,,1.0,1.0,,,,,,,,3.0,,,,,,1.0,,,,,,,,,
11201843,home,SC Freiburg,Roland Sallai,roland-sallai,R. Sallai,F,7,182,8501,M,355088,EUR,864259200,M,22,22,True,15.0,14.0,,,3.0,4.0,12.0,16.0,1.0,,,45.0,29.0,6.8,8.0,1,,,5.0,1.0,2.0,,1.0,,3.0,,,,,,,,1.0,,3.0,,1.0,,1.0,,rolandsallai,1.0,,,1.0,1.0,1.0,,,,
11201843,home,SC Freiburg,Nils Petersen,nils-petersen,N. Petersen,F,,188,136,,20826,EUR,597369600,F,18,18,True,2.0,1.0,,,,,1.0,2.0,,,,14.0,3.0,6.6,1.0,1,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
11201843,home,SC Freiburg,Noah Weißhaupt,noah-weisshaupt,N. Weißhaupt,F,10,181,339,M,1048820,EUR,1000944000,F,33,33,True,6.0,6.0,1.0,1.0,,,7.0,10.0,,,,11.0,17.0,7.0,3.0,0,,,4.0,,1.0,,1.0,,4.0,,,,,,,,,,4.0,1.0,,,1.0,,,,,,,,,,,,
11201843,home,SC Freiburg,Noah Atubolu,noah-atubolu,N. Atubolu,G,1,190,1842,M,980626,EUR,1022284800,G,21,21,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,home,SC Freiburg,Manuel Gulde,manuel-gulde,M. Gulde,D,,184,62,M,71952,EUR,666316800,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,home,SC Freiburg,Woo-Yeong Jeong,woo-yeong-jeong,W. Jeong,M,11,179,1572,M,927405,EUR,937785600,M,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,home,SC Freiburg,Merlin Röhl,merlin-rohl,M. Röhl,M,34,191,734,M,1064082,EUR,1025827200,M,34,34,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,Janis Blaswich,janis-blaswich,J. Blaswich,G,28,193,639,M,96832,EUR,673142400,G,21,21,False,50.0,37.0,18.0,5.0,32.0,35.0,5.0,15.0,6.0,,1.0,90.0,55.0,6.4,13.0,0,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,1.0,,
11201843,away,RB Leipzig,Benjamin Henrichs,benjamin-henrichs,B. Henrichs,D,39,182,1141,M,319857,EUR,856656000,D,39,39,False,47.0,31.0,7.0,3.0,21.0,29.0,10.0,21.0,11.0,,,90.0,73.0,7.8,24.0,2,,,3.0,,2.0,1.0,1.0,2.0,6.0,,2.0,1.0,4.0,1.0,2.0,1.0,2.0,,1.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,
11201843,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3118,M,136924,EUR,720748800,D,4,4,False,52.0,47.0,3.0,1.0,39.0,42.0,8.0,10.0,8.0,,,90.0,66.0,7.0,5.0,1,,,,3.0,3.0,1.0,,,3.0,,,,5.0,1.0,1.0,1.0,,,2.0,,1.0,True,,,,,,,,,,,,,
11201843,away,RB Leipzig,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50024,M,964994,EUR,1011744000,D,32,32,False,53.0,42.0,6.0,1.0,36.0,38.0,6.0,15.0,4.0,,,58.0,57.0,6.1,11.0,0,,,,2.0,3.0,,,4.0,6.0,,,,2.0,,2.0,1.0,,,,1.0,,,,,JGvardiol,,,,,,,,,,
11201843,away,RB Leipzig,Marcel Halstenberg,marcel-halstenberg,M. Halstenberg,D,,187,311,M,103364,EUR,685929600,D,23,23,False,18.0,13.0,1.0,,8.0,10.0,6.0,11.0,3.0,,,61.0,30.0,7.0,10.0,0,,,3.0,1.0,1.0,,2.0,2.0,2.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,,1.0,,,,,,
11201843,away,RB Leipzig,Konrad Laimer,konrad-laimer,K. Laimer,D,27,180,7458,M,355492,EUR,864691200,M,27,27,False,37.0,29.0,2.0,,15.0,17.0,14.0,20.0,7.0,,,87.0,60.0,6.6,15.0,1,,,,1.0,14.0,,,1.0,10.0,1.0,5.0,3.0,,2.0,4.0,4.0,1.0,,2.0,7.0,,,,,KonradLaimer,3.0,1.0,,,,,,,,
11201843,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6611,M,822708,EUR,886204800,M,8,8,False,36.0,27.0,3.0,1.0,11.0,15.0,16.0,21.0,4.0,,,90.0,49.0,7.0,10.0,0,,,,2.0,3.0,,1.0,2.0,8.0,,,,3.0,2.0,1.0,1.0,1.0,,5.0,1.0,,,,,amadou_haidara04,,,,,,,,,,
11201843,away,RB Leipzig,Dominik Szoboszlai,dominik-szoboszlai,D. Szoboszlai,M,8,187,77108,M,869856,EUR,972432000,M,17,17,False,42.0,37.0,3.0,3.0,16.0,19.0,24.0,26.0,8.0,,,90.0,64.0,8.0,9.0,3,,,3.0,5.0,10.0,,1.0,1.0,2.0,3.0,1.0,,1.0,1.0,,,2.0,,1.0,,,,3.0,1.0,DomSzobo,1.0,2.0,2.0,,,,,,,
11201843,away,RB Leipzig,Timo Werner,timo-werner,T. Werner,F,36,180,18927,M,232306,EUR,826070400,M,11,11,False,23.0,15.0,3.0,1.0,6.0,8.0,9.0,15.0,1.0,,,79.0,33.0,6.6,10.0,1,,,,1.0,2.0,,,,2.0,,2.0,2.0,1.0,,,,2.0,,,1.0,,,,1.0,timowerner,,,,,,,,,,
11201843,away,RB Leipzig,Dani Olmo,dani-olmo,D. Olmo,M,20,179,190588,M,789071,EUR,894499200,M,7,7,False,15.0,10.0,1.0,,1.0,2.0,9.0,14.0,3.0,,,61.0,28.0,9.4,13.0,1,,,1.0,,7.0,,4.0,2.0,5.0,,4.0,1.0,1.0,,,,2.0,,2.0,2.0,,,,,DaniOlmo,2.0,1.0,1.0,3.0,4.0,,,,1.0,
11201843,away,RB Leipzig,Christopher Nkunku,christopher-nkunku,C. Nkunku,F,18,175,48776,M,769333,EUR,879465600,F,18,18,False,22.0,19.0,,,4.0,4.0,15.0,19.0,4.0,,,61.0,30.0,7.1,5.0,3,,,1.0,5.0,7.0,,1.0,1.0,3.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,,,Nkunku,,1.0,1.0,,,1.0,,,,
11201843,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,716,M,319853,EUR,833760000,D,16,16,True,5.0,3.0,2.0,,3.0,3.0,,2.0,2.0,,,29.0,9.0,6.3,2.0,0,,,,1.0,1.0,,,,1.0,,,,2.0,,,,,,1.0,,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,Mohamed Simakan,mohamed-simakan,M. Simakan,D,3,187,5883,M,945063,EUR,957312000,D,2,2,True,3.0,2.0,,,2.0,3.0,,,,,,29.0,9.0,6.8,1.0,0,,,,,2.0,,,,3.0,,,,2.0,,1.0,,,,2.0,2.0,,,,,,,,,,,,,,,1.0
11201843,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2194,M,856076,EUR,893203200,D,22,22,True,2.0,1.0,,,1.0,2.0,,,1.0,,,29.0,14.0,6.5,4.0,0,,,,3.0,4.0,,,,2.0,,,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1792,M,135264,EUR,771638400,F,9,9,True,2.0,2.0,,,,,2.0,2.0,,,,11.0,8.0,6.5,3.0,0,,,,1.0,3.0,,,1.0,2.0,1.0,,,2.0,,1.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,Abdou Diallo,abdou-diallo,A. Diallo,D,37,188,2777,M,280435,EUR,831168000,D,37,37,True,3.0,2.0,,,,,2.0,3.0,,,,11.0,7.0,6.4,3.0,0,,,,1.0,3.0,,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,2.0,,,,,,,,,
11201843,away,RB Leipzig,Ørjan Nyland,orjan-nyland,Ø. Nyland,G,13,192,1026,M,22209,EUR,652924800,G,13,13,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,Emil Forsberg,emil-forsberg,E. Forsberg,M,10,179,2254,M,51785,EUR,688176000,M,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11201843,away,RB Leipzig,André Silva,andre-silva,A. Silva,F,9,185,5806,M,190159,EUR,815616000,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,andresilva9,,,,,,,,,,
