match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_dispossessed,stat_keyPass,stat_challengeLost,stat_blockedScoringAttempt,stat_totalOffside,player_firstName,player_lastName,captain,stat_hitWoodwork,stat_outfielderBlock,stat_penaltyWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_punches,player_sofascoreId,stat_penaltyConceded
12499712,away,RB Leipzig,Lukas Klostermann,lukas-klostermann,L. Klostermann,D,16,188,717,M,319853,EUR,833760000,D,16,16,False,40.0,36.0,3.0,2.0,0.0,22.0,23.0,14.0,17.0,3.0,,1.0,90.0,64.0,7.1,5.0,0.0257393,0,,,,1.0,1.0,,,,16.0,1.0,1.0,1.0,,1.0,3.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
12499712,away,RB Leipzig,Willi Orbán,willi-orban,W. Orbán,D,4,186,3115,M,136924,EUR,720748800,D,4,4,False,66.0,53.0,13.0,6.0,0.0,43.0,47.0,10.0,19.0,6.0,4.0,1.0,90.0,83.0,7.3,13.0,0.00725386,1,,,,4.0,8.0,,,,9.0,1.0,1.0,,0.0168,6.0,,1.0,,,1.0,,,,,True,,1.0,,,1.0,1.0,0.1049,,,,,,,,
12499712,away,RB Leipzig,Ridle Baku,ridle-baku,R. Baku,M,17,176,1448,M,856553,EUR,891993600,M,17,17,False,26.0,17.0,1.0,1.0,0.0,8.0,12.0,9.0,14.0,7.0,,1.0,73.0,49.0,6.9,11.0,0.02044,1,,,,4.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,0.1551,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4699,M,1149127,EUR,1107734400,M,18,18,False,37.0,33.0,2.0,,0.0,18.0,19.0,15.0,18.0,1.0,4.0,,68.0,47.0,6.2,9.0,0.0190064,0,,,,,4.0,4.0,,,,1.0,1.0,1.0,,,,,,,,,,Arthur Vermeeren,,,,1.0,,,,,,,,,,,,arthurvermeeren,
12499712,away,RB Leipzig,Kevin Kampl,kevin-kampl,K. Kampl,M,,178,752,M,84251,EUR,655430400,M,44,44,False,61.0,59.0,1.0,1.0,0.0,26.0,27.0,33.0,34.0,2.0,8.0,,90.0,70.0,7.2,3.0,0.205277,0,,,,,2.0,,,,1.0,2.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,
12499712,away,RB Leipzig,David Raum,david-raum,D. Raum,D,22,180,2192,M,856076,EUR,893203200,M,22,22,False,49.0,39.0,1.0,,2.0,16.0,21.0,24.0,37.0,4.0,6.0,1.0,90.0,82.0,8.0,29.0,0.871241,1,,9.0,1.0,2.0,4.0,2.0,,1.0,3.0,1.0,1.0,3.0,0.0656,,,,1.0,5.0,1.0,,1.0,,,,,,,,,,,2.0,,,,,,,
12499712,away,RB Leipzig,Xavi Simons,xavi-simons,X. Simons,M,7,179,50786,M,997183,EUR,1050883200,F,10,10,False,36.0,27.0,1.0,,0.0,7.0,12.0,20.0,25.0,5.0,4.0,2.0,90.0,57.0,6.2,19.0,0.781657,2,,1.0,,2.0,9.0,6.0,1.0,1.0,,,,1.0,0.2658,2.0,,,2.0,2.0,,1.0,,,,,,1.0,,1.0,,,,1.0,,,,,,XaviSimons,
12499712,away,RB Leipzig,Antonio Nusa,nusa-antonio,A. Nusa,M,7,180,11508,M,1121923,EUR,1113696000,F,7,7,False,23.0,14.0,,,0.0,5.0,10.0,9.0,15.0,7.0,3.0,2.0,90.0,52.0,6.6,21.0,0.00512519,1,,2.0,,1.0,8.0,10.0,3.0,,,2.0,1.0,3.0,0.0319,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,0.0443,,,,,,,nusaantonio,1.0
12499712,away,RB Leipzig,Christoph Baumgartner,christoph-baumgartner,C. Baumgartner,M,14,180,2738,M,825956,EUR,933465600,F,14,14,False,36.0,23.0,3.0,,0.0,8.0,15.0,15.0,21.0,8.0,5.0,2.0,90.0,62.0,7.8,19.0,0.233055,2,,,,3.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.5434,6.0,2.0,,1.0,1.0,,,2.0,,,,,,,,1.0,1.0,0.8517,1.0,,,,,,,
12499712,away,RB Leipzig,Amadou Haidara,amadou-haidara,A. Haidara,M,21,174,6620,M,822708,EUR,886204800,M,8,8,True,21.0,9.0,2.0,1.0,0.0,1.0,7.0,8.0,14.0,5.0,2.0,1.0,22.0,26.0,6.8,12.0,0.13384,0,,,,4.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,amadou_haidara04,
12499712,away,RB Leipzig,Yussuf Poulsen,yussuf-poulsen,Y. Poulsen,F,15,193,1781,M,135264,EUR,771638400,F,9,9,True,5.0,5.0,,,0.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,17.0,14.0,6.9,,0.0102645,3,,,,,1.0,,,3.0,1.0,2.0,2.0,,1.1315,1.0,,,,,,,,,,,,,,2.0,,,,,,,,,,,
12499712,away,RB Leipzig,Maarten Vandevoordt,maarten-vandevoordt,M. Vandevoordt,G,26,192,1417,M,934385,EUR,1014681600,G,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Lutsharel Geertruida,lutsharel-geertruida,L. Geertruida,D,6,185,2489,M,856739,EUR,963878400,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,El Chadaille Bitshiabu,el-chadaille-bitshiabu,E. C. Bitshiabu,D,5,196,1701,M,1048009,EUR,1116201600,D,5,5,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Lionel Voufack,lionel-voufack,L. Voufack,D,19,178,72,M,1546067,EUR,1191715200,D,48,48,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Eljif Elmas,eljif-elmas,E. Elmas,M,20,182,3709,M,838232,EUR,938131200,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Viggo Gebel,viggo-gebel,V. Gebel,M,47,175,303,M,1900995,EUR,1195689600,M,47,47,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499712,away,RB Leipzig,Robert Ramsak,robert-ramsak,R. Ramsak,F,23,184,411,M,1418659,EUR,1161993600,F,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,Robert Ramsak,,,,,,,,,,,,,,,,,
