match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,captain,player_sofascoreId,stat_bigChanceMissed,stat_errorLeadToAShot,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_expectedGoalsOnTarget
12764198,home,Club Brugge KV,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3728,M,949962,EUR,917827200,F,9,9,False,19.0,14.0,1.0,1.0,0.0,5.0,8.0,9.0,11.0,4.0,,,69.0,29.0,6.7,9.0,0.0168306,2,,,,1.0,1.0,3.0,1.0,,1.0,,,,3.0,,,1.0,,1.0,,2.0,,0.1607,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Joaquin Seys,joaquin-seys,J. Seys,D,65,178,1484,M,1395881,EUR,1111968000,D,65,65,True,10.0,8.0,2.0,1.0,0.0,6.0,6.0,2.0,4.0,1.0,,,21.0,15.0,6.7,4.0,0.0009137,0,,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Gustaf Nilsson,gustaf-nilsson,G. Nilsson,F,19,197,772,M,572286,EUR,864345600,F,19,19,True,6.0,4.0,,,0.0,2.0,2.0,2.0,4.0,2.0,,,21.0,14.0,6.6,3.0,0.00183278,2,,,,,1.0,2.0,4.0,,,,1.0,1.0,,,,2.0,1.0,1.0,,2.0,1.0,0.4492,,,,,,1.0,,,,,,,
12764198,home,Club Brugge KV,Hugo Vetlesen,hugo-vetlesen,H. Vetlesen,M,10,174,786,M,877236,EUR,951696000,M,10,10,True,2.0,2.0,,,0.0,1.0,1.0,1.0,1.0,,,,12.0,3.0,6.4,1.0,0.00351803,0,,,,,,1.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Bjorn Meijer,bjorn-meijer,B. Meijer,D,14,190,696,M,1047509,EUR,1047945600,D,14,14,True,,,,,0.0,,,,,,,,1.0,,,,,0,,Bjorn Meijer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Nordin Jackers,nordin-jackers,N. Jackers,G,29,185,425,M,361722,EUR,873417600,G,29,29,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Zaid Romero,zaid-romero,Z. Romero,D,24,192,778,M,1108450,EUR,945216000,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Hugo Siquet,hugo-siquet,H. Siquet,D,41,180,607,M,983041,EUR,1026172800,D,41,41,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Jorne Spileers,jorne-spileers,J. Spileers,D,58,188,886,M,1104897,EUR,1106265600,D,58,58,True,,,,,,,,,,,,,,,,,,0,,Jorne,Spileers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Casper Nielsen,casper-nielsen,C. Nielsen,M,94,182,400,M,247471,EUR,767577600,M,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Romeo Vermant,romeo-vermant,R. Vermant,F,17,184,1526,M,1069336,EUR,1074902400,F,17,17,True,,,,,,,,,,,,,,,,,,0,,Romeo,Vermant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,home,Club Brugge KV,Michał Skóraś,michal-skoras,M. Skóraś,F,8,172,3095,M,942479,EUR,950572800,F,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,844609,EUR,869961600,G,29,29,False,32.0,22.0,11.0,2.0,0.0,21.0,24.0,1.0,8.0,4.0,1.0,,90.0,37.0,6.5,10.0,0.0001317,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,L'UomoTigre,,1.0,2.0,2.0,,,,
12764198,away,Juventus,Nicolò Savona,nicolo-savona,N. Savona,D,37,192,2579,M,1010220,EUR,1048032000,D,37,37,False,34.0,32.0,,,0.0,16.0,17.0,16.0,18.0,2.0,,,90.0,51.0,6.7,7.0,0.00765238,0,,,,,,3.0,2.0,1.0,1.0,,,,2.0,1.0,,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,
12764198,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4989,M,1128063,EUR,898646400,D,4,4,False,85.0,82.0,6.0,4.0,0.0,30.0,31.0,53.0,55.0,4.0,,,90.0,93.0,7.1,6.0,0.0457345,0,,Federico Gatti,,,,3.0,2.0,,,1.0,,,2.0,1.0,1.0,2.0,1.0,2.0,,,1.0,,,,,,FedericoGatti,,,,,,,,
12764198,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6757,M,965330,EUR,960163200,D,15,15,False,85.0,83.0,1.0,1.0,0.0,47.0,49.0,36.0,36.0,8.0,,,90.0,97.0,7.3,4.0,0.0238279,0,,,,3.0,,5.0,5.0,,1.0,,5.0,3.0,1.0,,,,,2.0,,,,,,,,,Kalulujr_,,,,,,,,
12764198,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7434,M,917048,EUR,951004800,D,27,27,False,55.0,51.0,1.0,1.0,0.0,23.0,24.0,28.0,32.0,5.0,,,90.0,74.0,6.7,9.0,0.0263808,0,,,,,,4.0,,1.0,1.0,1.0,,,,1.0,,2.0,,,,,,,,1.0,,,andrea_cambiaso,,,,,,,,
12764198,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8636,M,363860,EUR,884217600,M,5,5,False,99.0,87.0,8.0,5.0,0.0,34.0,36.0,53.0,65.0,8.0,,,90.0,117.0,7.4,18.0,0.122232,1,,,,,1.0,4.0,4.0,1.0,2.0,,1.0,1.0,1.0,2.0,,1.0,,1.0,,,2.0,0.0281,,1.0,,True,locamanuel73,,,,,1.0,1.0,1.0,0.2593
12764198,away,Juventus,Douglas Luiz,douglas-luiz,D. Luiz,M,21,175,11812,M,867887,EUR,894672000,M,26,26,False,52.0,45.0,4.0,2.0,0.0,18.0,19.0,27.0,35.0,3.0,,,76.0,64.0,7.0,11.0,0.0398601,2,,,,1.0,1.0,4.0,4.0,,,1.0,,,1.0,2.0,,2.0,1.0,2.0,,2.0,2.0,0.212,,,,,Douglas_Luiz,,,,,,,,
12764198,away,Juventus,Timothy Weah,weah-timothy,T. Weah,M,22,185,11634,M,855810,EUR,951177600,M,22,22,False,25.0,24.0,,,0.0,4.0,4.0,20.0,24.0,4.0,,,66.0,38.0,6.5,9.0,0.0162288,0,,,,,,4.0,,,,1.0,,,1.0,3.0,,3.0,,1.0,,,,,,1.0,,,timothyweah,,,,,,1.0,,
12764198,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,803033,EUR,888624000,M,8,8,False,25.0,21.0,,,0.0,11.0,12.0,10.0,16.0,2.0,,,76.0,37.0,6.5,9.0,0.0105516,2,,,,1.0,2.0,3.0,4.0,,,,1.0,,,3.0,,1.0,1.0,1.0,,2.0,,0.2015,,1.0,,,teunkoopmeiners,1.0,,,,,,,
12764198,away,Juventus,Samuel Mbangula,samuel-mbangula,S. Mbangula,M,7,180,4360,M,1100836,EUR,1074211200,M,51,51,False,29.0,25.0,,,0.0,8.0,8.0,17.0,22.0,2.0,,,66.0,39.0,6.9,8.0,0.324422,0,,Samuel,Mbangula,1.0,,3.0,5.0,,,,1.0,,1.0,1.0,,6.0,4.0,,,,,,,,,,Samu,,,,,,,2.0,
12764198,away,Juventus,Nicolás González,nicolas-gonzalez,N. González,M,23,180,17175,M,901325,EUR,891820800,F,11,11,False,24.0,17.0,1.0,1.0,0.0,5.0,6.0,12.0,18.0,2.0,,,76.0,31.0,6.8,9.0,0.0142188,0,,,,2.0,1.0,3.0,2.0,,,,,,,,,,,,1.0,,1.0,,,1.0,,,nicoigonzalez,,,,,,,,
12764198,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,84063,M,1149011,EUR,1115164800,F,10,10,True,10.0,10.0,,,0.0,2.0,2.0,9.0,10.0,1.0,,,24.0,18.0,6.5,3.0,0.0263852,0,,Kenan Yıldız,,,,1.0,,1.0,,,,,1.0,2.0,1.0,,,,,,,,,,,,KenanYıldız,,,,,,,,
12764198,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19962,M,979222,EUR,1039824000,F,7,7,True,9.0,8.0,,,0.0,3.0,3.0,6.0,9.0,1.0,,,24.0,16.0,6.9,5.0,0.314041,0,,,,,,1.0,,,,,,,2.0,3.0,1.0,,,1.0,1.0,,,,,,1.0,,FConceicao_7,,,,,,,,
12764198,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7748,M,881931,EUR,904262400,M,16,16,True,8.0,7.0,,,0.0,1.0,2.0,6.0,6.0,,,,14.0,9.0,6.6,1.0,0.00665534,0,,,,,,,,,,,,,,,,,,,,,,,,,,,west.mckennie,,,,,,,,
12764198,away,Juventus,Khéphren Thuram,khephren-thuram,K. Thuram,M,19,191,11821,M,904832,EUR,985564800,M,19,19,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,14.0,9.0,6.4,3.0,0.00442235,0,,,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,1.0,,,k_thuram,,,,,,,,
12764198,away,Juventus,Dušan Vlahović,dusan-vlahovic,D. Vlahović,F,9,190,42890,M,832208,EUR,949017600,F,9,9,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,14.0,7.0,6.4,5.0,0.00587007,0,,,,,,3.0,,,,,,,,,,,,1.0,1.0,,,,,2.0,,,DV9,,,,,,,,
12764198,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3286,M,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,away,Juventus,Jonas Rouhi,rouhi-jonas,J. Rouhi,D,73,183,1869,M,1087749,EUR,1073433600,D,40,40,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,away,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187,5172,M,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,0,,Vasilije,Adžić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764198,away,Juventus,Nicolò Fagioli,nicolo-fagioli,N. Fagioli,M,44,178,4329,M,901850,EUR,981936000,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,nicolofagioli,,,,,,,,
