match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_wasFouled,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceMissed,stat_blockedScoringAttempt,captain,stat_errorLeadToAShot
11453100,home,Al-Hilal,Habib Al-Wutaian,,,habib-al-wutaian,H. Al-Wutaian,G,31,183,101,M,,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170,376,M,,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,home,Al-Hilal,Musab Al Juwayr,Musab Fahz Aljuwayr,,musab-fahd-aljuwayr,M. A. Juwayr,M,10,175,850,M,,1106234,EUR,1056067200,M,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185,1411,M,,915991,EUR,937094400,F,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,home,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184,1112,M,,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Nawaf Al-Aqidi,,,nawaf-al-aqidi,N. Al-Aqidi,G,1,188,1512,M,,1014518,EUR,957916800,G,44,44,False,48.0,42.0,10.0,6.0,42.0,47.0,,1.0,,11.0,3.0,3.0,,,90.0,62.0,6.3,8.0,0,,,,,1.0,2.0,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,1.0
11453100,away,Al-Nassr,Sultan Al-Ghannam,,,sultan-al-ghannam,S. Al-Ghannam,D,2,173,1607,M,,830126,EUR,768182400,D,2,2,False,33.0,26.0,5.0,1.0,12.0,17.0,14.0,18.0,2.0,4.0,,,,,90.0,55.0,6.6,12.0,0,,2.0,,1.0,2.0,7.0,,,,1.0,2.0,2.0,,,,,5.0,4.0,,1.0,2.0,,,,,,,
11453100,away,Al-Nassr,Ali Lajami,,,ali-lajami,A. Lajami,D,78,175,1281,M,,818667,EUR,830390400,D,78,78,False,45.0,41.0,2.0,,36.0,40.0,5.0,5.0,4.0,7.0,,,,,89.0,64.0,7.2,6.0,0,,,,3.0,6.0,7.0,3.0,,,5.0,,,1.0,,,5.0,,,2.0,2.0,,,,,,,,
11453100,away,Al-Nassr,Aymeric Laporte,,,aymeric-laporte,A. Laporte,D,14,191,10350,M,laporte27,149734,EUR,769996800,D,27,27,False,67.0,59.0,10.0,6.0,45.0,49.0,14.0,18.0,3.0,3.0,,,,,90.0,76.0,6.5,8.0,1,,,,3.0,4.0,4.0,1.0,,1.0,,2.0,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
11453100,away,Al-Nassr,Alex Telles,,,alex-telles,A. Telles,D,13,181,7625,M,alextelles13,312110,EUR,724377600,D,15,15,False,12.0,10.0,1.0,1.0,8.0,10.0,2.0,3.0,1.0,4.0,,,,,37.0,20.0,7.0,3.0,0,,1.0,,,,3.0,,,,2.0,2.0,1.0,,,,1.0,,,,,1.0,,,,,,,
11453100,away,Al-Nassr,Marcelo Brozović,,,marcelo-brozovic,M. Brozović,M,11,181,13081,M,marcelo_brozovic,108800,EUR,721872000,M,77,77,False,79.0,67.0,14.0,9.0,42.0,47.0,29.0,37.0,,7.0,,,,,90.0,101.0,7.3,19.0,0,,5.0,4.0,1.0,5.0,5.0,2.0,1.0,,1.0,2.0,2.0,4.0,1.0,3.0,,1.0,1.0,,2.0,,,,,,,,
11453100,away,Al-Nassr,Seko Fofana,,,seko-fofana,S. Fofana,M,42,184,12170,M,sekofofana,191188,EUR,799804800,M,6,6,False,28.0,24.0,3.0,3.0,16.0,18.0,8.0,11.0,,5.0,,,,,72.0,34.0,6.6,8.0,0,,1.0,,1.0,2.0,2.0,,,,,1.0,,1.0,,,,2.0,1.0,,,,,,,,,,
11453100,away,Al-Nassr,Anderson Talisca,,,anderson-talisca,A. Talisca,M,94,191,20484,M,AndersonTalisca,329245,EUR,760060800,M,94,94,False,28.0,23.0,3.0,2.0,8.0,11.0,15.0,17.0,,,,,,,90.0,56.0,7.1,11.0,7,,,,,7.0,12.0,3.0,2.0,2.0,,2.0,2.0,2.0,1.0,,4.0,4.0,3.0,,3.0,1.0,,1.0,,1.0,4.0,,
11453100,away,Al-Nassr,Otávio,,,otavio,Otávio,M,25,171,6951,M,otavio,244801,EUR,792288000,M,25,25,False,46.0,35.0,8.0,5.0,16.0,18.0,19.0,28.0,,4.0,,,,,90.0,59.0,6.4,15.0,0,,,,2.0,10.0,6.0,4.0,1.0,,,1.0,,1.0,3.0,1.0,1.0,1.0,1.0,,3.0,2.0,,,,,,,
11453100,away,Al-Nassr,Sadio Mané,,,sadio-mane,S. Mané,M,10,175,169227,M,SadioMané,217704,EUR,702864000,M,10,10,False,33.0,27.0,1.0,1.0,10.0,10.0,20.0,28.0,,3.0,,,,,90.0,59.0,7.2,17.0,2,,5.0,3.0,,7.0,7.0,2.0,1.0,1.0,,,,2.0,,2.0,1.0,7.0,3.0,,3.0,1.0,1.0,1.0,,,,,
11453100,away,Al-Nassr,Cristiano Ronaldo,,,cristiano-ronaldo,C. Ronaldo,F,7,187,2307715,M,CR7,750,EUR,476409600,F,7,7,False,23.0,20.0,1.0,1.0,12.0,13.0,8.0,10.0,,2.0,,,,,90.0,32.0,6.6,8.0,3,,,,,4.0,1.0,1.0,1.0,1.0,,,,2.0,,1.0,1.0,2.0,,,,3.0,,1.0,,,1.0,True,
11453100,away,Al-Nassr,Ayman Yahya,,,ayman-ahmed,A. Yahya,M,23,168,1412,M,,1130539,EUR,989798400,M,23,23,True,31.0,29.0,2.0,1.0,16.0,17.0,13.0,16.0,1.0,3.0,,,,,53.0,52.0,6.8,8.0,0,,2.0,,,4.0,5.0,1.0,,,2.0,2.0,,2.0,2.0,1.0,1.0,3.0,2.0,,,,,,,,,,
11453100,away,Al-Nassr,Abdulrahman Ghareeb,,,abdulrahman-ghareeb,A. Ghareeb,F,29,164,2201,M,,1014447,EUR,859766400,F,29,29,True,11.0,11.0,,,1.0,1.0,11.0,11.0,,,,,,,18.0,14.0,6.8,,0,,1.0,1.0,,,2.0,,,,,,,,,1.0,,,,,2.0,,,,,,,,
11453100,away,Al-Nassr,Mohammed Khalil Marran,,,mohammed-khalil-marran,M. K. Marran,F,16,180,1521,M,,1115775,EUR,982195200,F,16,16,True,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,12.0,2.0,6.4,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Raghed Al-Najjar,,,raghid-najjar,R. Al-Najjar,G,36,188,830,M,,925920,EUR,843177600,G,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Mohammed Al-Fatil,,,mohammed-al-fatil,M. Al-Fatil,D,33,181,549,M,,328829,EUR,694483200,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Abdullah Madu,,,abdullah-madu,A. Madu,D,3,186,189,M,,794347,EUR,742694400,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Sami Al-Najei,,,sami-al-najei,S. Al-Najei,M,14,181,886,M,,832312,EUR,855273600,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Abdulmajeed Al-Sulaiheem,,,abdulmajeed-al-sulaiheem,A. Al-Sulaiheem,M,8,165,600,M,,538320,EUR,768960000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453100,away,Al-Nassr,Abdullah Al-Khaibari,,,abdullah-alkhaibari,A. Al-Khaibari,M,17,178,1250,M,,867179,EUR,840153600,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
