match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_totalClearance,stat_outfielderBlock,stat_goalAssist,stat_bigChanceCreated,stat_wasFouled,stat_totalOffside,stat_onTargetScoringAttempt,stat_goals,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,captain,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_errorLeadToAGoal
11453148,home,Al-Hilal,Abdullah Al-Hamdan,,,abdullah-al-hamdan,A. Al-Hamdan,F,9,185.0,1411,M,,915991,EUR,937094400,F,14,14,True,6.0,5.0,,1.0,1.0,,,1.0,9.0,,3.0,0,,4.0,6.0,1.0,,,2.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11453148,home,Al-Hilal,Habib Al-Wutaian,,,habib-al-wutaian,H. Al-Wutaian,G,31,183.0,101,M,,818596,EUR,839462400,G,31,31,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,home,Al-Hilal,Abdulelah Al-Malki,,,abdulelah-al-malki,A. Al-Malki,M,88,170.0,376,M,,818840,EUR,781833600,M,26,26,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,home,Al-Hilal,Mohammed Al-Qahtani,Mohammed Al-Qahtani,,al-qahtani-mohammed,M. Al-Qahtani,M,15,167.0,790,M,,1134261,EUR,1027382400,M,56,56,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,home,Al-Hilal,Saleh Al-Shehri,,,saleh-al-shehri,S. Al-Shehri,F,11,184.0,1112,M,,818779,EUR,752112000,F,11,11,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,,198.0,624,M,,44453,EUR,508291200,G,16,16,False,28.0,20.0,16.0,17.0,22.0,12.0,2.0,90.0,41.0,6.0,8.0,0,8.0,3.0,6.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,,
11453148,away,Abha,Saleh Al Qumayzi,,,saleh-al-qumayzi,S. Al Qumayzi,D,,180.0,9,M,,160891,EUR,688780800,D,17,17,False,22.0,18.0,3.0,10.0,12.0,3.0,,90.0,39.0,5.3,9.0,0,1.0,8.0,11.0,1.0,,,4.0,1.0,2.0,1.0,1.0,,1.0,,,1.0,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,,188.0,510,M,,836756,EUR,764035200,D,4,4,False,14.0,11.0,4.0,10.0,12.0,1.0,,90.0,27.0,5.5,3.0,0,2.0,1.0,2.0,,,,3.0,4.0,2.0,,,,3.0,2.0,2.0,,1.0,,,5.0,,,,2.0,,,,,,,,,,,,,,,,1.0,
11453148,away,Abha,Fabián Noguera,,,fabian-noguera,F. Noguera,D,29,192.0,73,M,,581620,EUR,732585600,D,18,18,False,24.0,16.0,7.0,11.0,14.0,1.0,,90.0,35.0,5.8,8.0,0,2.0,5.0,10.0,,,,2.0,4.0,1.0,,,,1.0,2.0,1.0,,1.0,,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Mohammed Naji,Mohammed,Naji,mohammed-naji,M. Naji,D,4,170.0,4,M,,893173,EUR,751939200,D,3,3,False,25.0,15.0,3.0,8.0,14.0,5.0,,82.0,42.0,6.5,13.0,0,2.0,7.0,11.0,,,,3.0,8.0,2.0,,2.0,2.0,1.0,1.0,1.0,,1.0,,3.0,3.0,,,,2.0,,,,,,,,,,,,,,,,,
11453148,away,Abha,Grzegorz Krychowiak,Grzegorz,Krychowiak,grzegorz-krychowiak,G. Krychowiak,M,4,187.0,2715,M,,76227,EUR,633571200,M,5,5,False,42.0,39.0,5.0,23.0,24.0,8.0,,90.0,54.0,6.1,9.0,1,4.0,16.0,18.0,,,,10.0,1.0,3.0,3.0,1.0,,2.0,,,1.0,4.0,2.0,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,
11453148,away,Abha,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,18,178.0,637,M,,563030,EUR,764294400,M,10,10,False,35.0,29.0,4.0,11.0,11.0,3.0,,90.0,56.0,6.5,15.0,2,3.0,19.0,28.0,4.0,1.0,1.0,4.0,4.0,,1.0,4.0,3.0,,,,3.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,True,,,,,,,,,
11453148,away,Abha,Zakaria Al-Sudani,,,zakaria-al-sudani,Z. Al-Sudani,M,,183.0,5,M,,328851,EUR,712195200,M,21,21,False,26.0,17.0,2.0,7.0,11.0,4.0,,82.0,37.0,6.7,11.0,1,1.0,10.0,15.0,,,3.0,7.0,6.0,,2.0,,,1.0,1.0,1.0,,2.0,2.0,3.0,1.0,1.0,,,2.0,1.0,,,,1.0,,,,,,,,,,,,
11453148,away,Abha,Uroš Matić,,,uros-matic,U. Matić,M,,185.0,66,M,,63273,EUR,643420800,M,8,8,False,34.0,30.0,,17.0,18.0,6.0,,90.0,42.0,6.3,6.0,0,,13.0,16.0,,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,François Kamano,,,francois-kamano,F. Kamano,M,45,182.0,1456,M,,580800,EUR,830995200,M,11,11,False,18.0,14.0,1.0,1.0,3.0,5.0,,68.0,32.0,6.8,10.0,2,1.0,13.0,16.0,1.0,,,6.0,4.0,1.0,1.0,4.0,2.0,,2.0,1.0,1.0,2.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,,,,,,,,,
11453148,away,Abha,Karl Toko Ekambi,,,karl-toko-ekambi,K. Toko Ekambi,F,9,183.0,3818,M,karltokoekambi,842931,EUR,716428800,F,7,7,False,16.0,15.0,1.0,7.0,8.0,2.0,,45.0,21.0,6.6,4.0,1,,8.0,8.0,,,2.0,5.0,,,1.0,2.0,,,,,,,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11453148,away,Abha,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,11,175.0,30,M,,1066734,EUR,1013299200,F,9,9,True,12.0,8.0,1.0,2.0,2.0,,,45.0,20.0,6.3,8.0,2,1.0,6.0,12.0,2.0,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,1.0,,,2.0,,1.0,,,,,,,,,,,
11453148,away,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,12,175.0,21,M,,1019340,EUR,971222400,D,13,13,True,9.0,4.0,1.0,2.0,5.0,,,22.0,12.0,5.4,6.0,0,,2.0,4.0,,,,1.0,2.0,,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Abdulelah Alshamary,,,abdulelah-alshamary,A. Alshamary,M,8,172.0,38,M,,931838,EUR,917136000,M,80,80,True,10.0,7.0,1.0,3.0,3.0,,,8.0,13.0,3.8,4.0,0,1.0,4.0,7.0,,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0
11453148,away,Abha,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,71,183.0,56,M,,873363,EUR,822528000,F,71,71,True,1.0,1.0,,1.0,1.0,1.0,,8.0,3.0,6.5,,0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11453148,away,Abha,Abdulrahman Al Bouq,Abdulrahman Al Bouq,,abdulrahman-al-bouq,A. A. Bouq,G,21,,7,M,,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Ahmad Al Hbeab,Ahmad,Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,76,176.0,1,M,,818761,EUR,725932800,D,6,6,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,24,168.0,15,M,,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Mohammed Said Al-Qahtani,,,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,,176.0,8,M,,1177090,EUR,1016323200,M,29,29,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453148,away,Abha,Omar Al-Ruwaili,,,omar-al-ruwaili,O. Al-Ruwaili,F,,179.0,6,M,,868543,EUR,835056000,F,90,90,True,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
